"symbol","uniprot","ensembl","entrez","name"
"RAB7A","P51149","ENSG00000075785",7879,"Ras-related protein Rab-7a"
"RABL6","Q3YEC7","ENSG00000196642",55684,"Rab-like protein 6"
"RAB11A","P62491","ENSG00000103769",8766,"Ras-related protein Rab-11A"
"RBBP6","Q7Z6E9","ENSG00000122257",5930,"E3 ubiquitin-protein ligase RBBP6"
"RBM14","Q96PK6","ENSG00000239306",10432,"RNA-binding protein 14"
"RBM15","Q96T37","ENSG00000162775",64783,"RNA-binding protein 15"
"RNPC3","Q96LT9","ENSG00000185946",55599,"RNA-binding region-containing protein 3"
"RBM42","Q9BTD8","ENSG00000126254",79171,"RNA-binding protein 42"
"TAF15","Q92804","ENSG00000276833",8148,"TATA-binding protein-associated factor 2N"
"TAF15","Q92804","ENSG00000276833",8148,"TATA-binding protein-associated factor 2N"
"REEP4","Q9H6H4","ENSG00000168476",80346,"Receptor expression-enhancing protein 4"
"UPF3B","Q9BZI7","ENSG00000125351",65109,"Regulator of nonsense transcripts 3B"
"DPF2","Q92785","ENSG00000133884",5977,"Zinc finger protein ubi-d4"
"RER1","O15258","ENSG00000157916",11079,"Protein RER1"
"RFC1","P35251","ENSG00000035928",5981,"Replication factor C subunit 1"
"RFC2","P35250","ENSG00000049541",5982,"Replication factor C subunit 2"
"RFC3","P40938","ENSG00000133119",5983,"Replication factor C subunit 3"
"RFC4","P35249","ENSG00000163918",5984,"Replication factor C subunit 4"
"RFC5","P40937","ENSG00000111445",5985,"Replication factor C subunit 5"
"RICTOR","Q6R327","ENSG00000164327",253260,"Rapamycin-insensitive companion of mTOR"
"RING1","Q06587","ENSG00000228520",6015,"E3 ubiquitin-protein ligase RING1"
"RPL11","P62913","ENSG00000142676",6135,"60S ribosomal protein L11"
"RPL17","P18621","ENSG00000265681",6139,"60S ribosomal protein L17"
"RSL1D1","O76021","ENSG00000171490",26156,"Ribosomal L1 domain-containing protein 1"
"RPL22L1","Q6P5R6","ENSG00000163584",200916,"60S ribosomal protein L22-like 1"
"RPL36A","P83881","ENSG00000241343",6173,"60S ribosomal protein L36a"
"RPL37","P61927","ENSG00000145592",6167,"60S ribosomal protein L37"
"RPL37A","P61513","ENSG00000197756",6168,"60S ribosomal protein L37a"
"RPL38","P63173","ENSG00000172809",6169,"60S ribosomal protein L38"
"RPL39","P62891","ENSG00000198918",6170,"60S ribosomal protein L39"
"UBA52","P62987","ENSG00000221983",7311,"Ubiquitin-60S ribosomal protein L40"
"RPLP1","P05386","ENSG00000137818",6176,"60S acidic ribosomal protein P1"
"RPLP2","P05387","ENSG00000177600",6181,"60S acidic ribosomal protein P2"
"MRPL14","Q6P1L8","ENSG00000180992",64928,"39S ribosomal protein L14, mitochondrial"
NA,NA,NA,NA,NA
"HNRNPA3","P51991","ENSG00000170144",220988,"Heterogeneous nuclear ribonucleoprotein A3"
"RPA1","P27694","ENSG00000132383",6117,"Replication protein A 70 kDa DNA-binding subunit"
"POLR1G","O15446","ENSG00000117877",10849,"DNA-directed RNA polymerase I subunit RPA34"
NA,"P24928",NA,NA,"DNA-directed RNA polymerase II subunit RPB1"
"RPN1","P04843","ENSG00000163902",6184,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"RPN2","P04844","ENSG00000118705",6185,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"
"RPN2","P04844","ENSG00000118705",6185,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"
"RRP1","P56182","ENSG00000160214",8568,"Ribosomal RNA processing protein 1 homolog A"
"RRP1B","Q14684","ENSG00000160208",23076,"Ribosomal RNA processing protein 1 homolog B"
"RRP36","Q96EU6","ENSG00000124541",88745,"Ribosomal RNA processing protein 36 homolog"
"RPS20","P60866","ENSG00000008988",6224,"40S ribosomal protein S20"
"RPS21","P63220","ENSG00000171858",6227,"40S ribosomal protein S21"
"RPS27A","P62979","ENSG00000143947",6233,"Ubiquitin-40S ribosomal protein S27a"
"RPS29","P62273","ENSG00000213741",6235,"40S ribosomal protein S29"
"RPS4Y2","Q8TD47","ENSG00000280969",140032,"40S ribosomal protein S4, Y isoform 2"
"RSBN1L","Q6PCB5","ENSG00000187257",222194,"Lysine-specific demethylase RSBN1L"
"SNRPB","P14678","ENSG00000125835",6628,"Small nuclear ribonucleoprotein-associated proteins B and B'"
"RSRC2","Q7L4I2","ENSG00000111011",65117,"Arginine/serine-rich coiled-coil protein 2"
"MRPS2","Q9Y399","ENSG00000122140",51116,"28S ribosomal protein S2, mitochondrial"
"MRPS5","P82675","ENSG00000144029",64969,"28S ribosomal protein S5, mitochondrial"
"MRPS22","P82650","ENSG00000175110",56945,"28S ribosomal protein S22, mitochondrial"
"MRPS31","Q92665","ENSG00000102738",10240,"28S ribosomal protein S31, mitochondrial"
"MRPS35","P82673","ENSG00000061794",60488,"28S ribosomal protein S35, mitochondrial"
"MRPS35","P82673","ENSG00000061794",60488,"28S ribosomal protein S35, mitochondrial"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"RUVBL2","Q9Y230","ENSG00000183207",10856,"RuvB-like 2"
"SNRPG","P62308","ENSG00000143977",6637,"Small nuclear ribonucleoprotein G"
"SAP30BP","Q9UHR5","ENSG00000161526",29115,"SAP30-binding protein"
"SEC61A1","P61619","ENSG00000058262",29927,"Protein transport protein Sec61 subunit alpha isoform 1"
"SAFB","Q15424","ENSG00000160633",6294,"Scaffold attachment factor B1"
"SAP18","O00422","ENSG00000150459",10284,"Histone deacetylase complex subunit SAP18"
"SEC16A","O15027","ENSG00000148396",9919,"Protein transport protein Sec16A"
"SEMA3C","Q99985","ENSG00000075223",10512,"Semaphorin-3C"
"SCAF1","Q9H7N4","ENSG00000126461",58506,"Splicing factor, arginine/serine-rich 19"
"SHKBP1","Q8TBC3","ENSG00000160410",92799,"SH3KBP1-binding protein 1"
"SHROOM3","Q8TF72","ENSG00000138771",57619,"Protein Shroom3"
"SIPA1L1","O43166","ENSG00000197555",26037,"Signal-induced proliferation-associated 1-like protein 1"
"SIPA1L3","O60292","ENSG00000105738",23094,"Signal-induced proliferation-associated 1-like protein 3"
"MAPKAP1","Q9BPZ7","ENSG00000119487",79109,"Target of rapamycin complex 2 subunit MAPKAP1"
"KIAA1217","Q5T5P2","ENSG00000120549",56243,"Sickle tail protein homolog"
"SLTM","Q9NWH9","ENSG00000137776",79811,"SAFB-like transcription modulator"
"IGHMBP2","P38935","ENSG00000132740",3508,"DNA-binding protein SMUBP-2"
"SMC3","Q9UQE7","ENSG00000108055",9126,"Structural maintenance of chromosomes protein 3"
"SMC4","Q9NTJ3","ENSG00000113810",10051,"Structural maintenance of chromosomes protein 4"
"SMARCA1","P28370","ENSG00000102038",6594,"Probable global transcription activator SNF2L1"
"SMARCA2","P51531","ENSG00000080503",6595,"Probable global transcription activator SNF2L2"
"SMARCA4","P51532","ENSG00000127616",6597,"Transcription activator BRG1"
"SNRPD2","P62316","ENSG00000125743",6633,"Small nuclear ribonucleoprotein Sm D2"
"SMG1","Q96Q15","ENSG00000157106",23049,"Serine/threonine-protein kinase SMG1"
"SMARCC1","Q92922","ENSG00000173473",6599,"SWI/SNF complex subunit SMARCC1"
"SMARCD1","Q96GM5","ENSG00000066117",6602,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1"
"SMARCD2","Q92925","ENSG00000108604",6603,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2"
"SMU1","Q2TAY7","ENSG00000122692",55234,"WD40 repeat-containing protein SMU1"
"SND1","Q7KZF4","ENSG00000197157",27044,"Staphylococcal nuclease domain-containing protein 1"
"SMARCB1","Q12824","ENSG00000275837",6598,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1"
"SNRNP40","Q96DI7","ENSG00000060688",9410,"U5 small nuclear ribonucleoprotein 40 kDa protein"
"SNRPA","P09012","ENSG00000077312",6626,"U1 small nuclear ribonucleoprotein A"
"USP39","Q53GS9","ENSG00000168883",10713,"U4/U6.U5 tri-snRNP-associated protein 2"
"MTCL1","Q9Y4B5","ENSG00000168502",23255,"Microtubule cross-linking factor 1"
"SON","P18583","ENSG00000159140",6651,"Protein SON"
"SPATS2","Q86XZ4","ENSG00000123352",65244,"Spermatogenesis-associated serine-rich protein 2"
"FTSJ3","Q8IY81","ENSG00000108592",117246,"pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3"
"SMNDC1","O75940","ENSG00000119953",10285,"Survival of motor neuron-related-splicing factor 30"
"RBM17","Q96I25","ENSG00000134453",84991,"Splicing factor 45"
"SPATS2L","Q9NUQ6","ENSG00000196141",26010,"SPATS2-like protein"
"SPATS2L","Q9NUQ6","ENSG00000196141",26010,"SPATS2-like protein"
"SPTY2D1","Q68D10","ENSG00000179119",144108,"Protein SPT2 homolog"
"SPTBN1","Q01082","ENSG00000115306",6711,"Spectrin beta chain, non-erythrocytic 1"
"SPG11","Q96JI7","ENSG00000104133",80208,"Spatacsin"
"SPG11","Q96JI7","ENSG00000104133",80208,"Spatacsin"
"SPTAN1","Q13813","ENSG00000197694",6709,"Spectrin alpha chain, non-erythrocytic 1"
"SREK1","Q8WXA9","ENSG00000153914",140890,"Splicing regulatory glutamine/lysine-rich protein 1"
"SRP9","P49458","ENSG00000143742",6726,"Signal recognition particle 9 kDa protein"
"SRP68","Q9UHB9","ENSG00000167881",6730,"Signal recognition particle subunit SRP68"
"SRP68","Q9UHB9","ENSG00000167881",6730,"Signal recognition particle subunit SRP68"
"SRP72","O76094","ENSG00000174780",6731,"Signal recognition particle subunit SRP72"
"SRSF2","Q01130","ENSG00000161547",6427,"Serine/arginine-rich splicing factor 2"
"SRSF5","Q13243","ENSG00000100650",6430,"Serine/arginine-rich splicing factor 5"
"SSR4","P51571","ENSG00000180879",6748,"Translocon-associated protein subunit delta"
"STARD9","Q9P2P6","ENSG00000159433",57519,"StAR-related lipid transfer protein 9"
"STAU1","O95793","ENSG00000124214",6780,"Double-stranded RNA-binding protein Staufen homolog 1"
"STAU2","Q9NUL3","ENSG00000040341",27067,"Double-stranded RNA-binding protein Staufen homolog 2"
"STRAP","Q9Y3F4","ENSG00000023734",11171,"Serine-threonine kinase receptor-associated protein"
"STT3B","Q8TCJ2","ENSG00000163527",201595,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B"
"SURF4","O15260","ENSG00000280951",6836,"Surfeit locus protein 4"
"FARSB","Q9NSD9","ENSG00000116120",10056,"Phenylalanine--tRNA ligase beta subunit"
"SYK","P43405","ENSG00000165025",6850,"Tyrosine-protein kinase SYK"
"LARS1","Q9P2J5","ENSG00000133706",51520,"Leucine--tRNA ligase, cytoplasmic"
"MARS1","P56192","ENSG00000166986",4141,"Methionine--tRNA ligase, cytoplasmic"
"GTF2H2C_2","Q6P1K8","ENSG00000274675",730394,"General transcription factor IIH subunit 2-like protein"
"TUBA1A","Q71U36","ENSG00000167552",7846,"Tubulin alpha-1A chain"
"TUBB2A","Q13885","ENSG00000137267",7280,"Tubulin beta-2A chain"
"TUBB2B","Q9BVA1","ENSG00000137285",347733,"Tubulin beta-2B chain"
"TBL2","Q9Y4P3","ENSG00000106638",26608,"Transducin beta-like protein 2"
"CCT2","P78371","ENSG00000166226",10576,"T-complex protein 1 subunit beta"
"TNC","P24821","ENSG00000041982",3371,"Tenascin"
"TNC","P24821","ENSG00000041982",3371,"Tenascin"
"GTF2H2","Q13888","ENSG00000276910",2966,"General transcription factor IIH subunit 2"
"GTF3C1","Q12789","ENSG00000077235",2975,"General transcription factor 3C polypeptide 1"
"GTF3C2","Q8WUA4","ENSG00000115207",2976,"General transcription factor 3C polypeptide 2"
"GTF3C2","Q8WUA4","ENSG00000115207",2976,"General transcription factor 3C polypeptide 2"
"GTF3C4","Q9UKN8","ENSG00000125484",9329,"General transcription factor 3C polypeptide 4"
"GTF3C5","Q9Y5Q8","ENSG00000148308",9328,"General transcription factor 3C polypeptide 5"
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta"
"TTN","Q8WZ42","ENSG00000155657",7273,"Titin"
"TMED10","P49755","ENSG00000170348",10972,"Transmembrane emp24 domain-containing protein 10"
"TOP2A","P11388","ENSG00000131747",7153,"DNA topoisomerase 2-alpha"
"TPM1","P09493","ENSG00000140416",7168,"Tropomyosin alpha-1 chain"
"TPM2","P07951","ENSG00000198467",7169,"Tropomyosin beta chain"
NA,"A6NL28",NA,NA,NA
"TRIM25","Q14258","ENSG00000121060",7706,"E3 ubiquitin/ISG15 ligase TRIM25"
"TRIM56","Q9BRZ2","ENSG00000169871",81844,"E3 ubiquitin-protein ligase TRIM56"
"TRIO","O75962","ENSG00000038382",7204,"Triple functional domain protein"
"TRIP4","Q15650","ENSG00000103671",9325,"Activating signal cointegrator 1"
"TRMT1L","Q7Z2T5","ENSG00000121486",81627,"TRMT1-like protein"
"PRSS1","P07477","ENSG00000274247",5644,"Trypsin-1"
"SLC25A1","P53007","ENSG00000100075",6576,"Tricarboxylate transport protein, mitochondrial"
"U2AF1","Q01081","ENSG00000160201",7307,"Splicing factor U2AF 35 kDa subunit"
"UACA","Q9BZF9","ENSG00000137831",55075,"Uveal autoantigen with coiled-coil domains and ankyrin repeats"
"USP16","Q9Y5T5","ENSG00000156256",10600,"Ubiquitin carboxyl-terminal hydrolase 16"
"UTP14A","Q9BVJ6","ENSG00000156697",10813,"U3 small nucleolar RNA-associated protein 14 homolog A"
"UTP20","O75691","ENSG00000120800",27340,"Small subunit processome component 20 homolog"
"VAPA","Q9P0L0","ENSG00000101558",9218,"Vesicle-associated membrane protein-associated protein A"
"VAPB","O95292","ENSG00000124164",9217,"Vesicle-associated membrane protein-associated protein B/C"
"VTN","P04004","ENSG00000109072",7448,"Vitronectin"
"WBP11","Q9Y2W2","ENSG00000084463",51729,"WW domain-binding protein 11"
"WDR5","P61964","ENSG00000196363",11091,"WD repeat-containing protein 5"
"WDR82","Q6UXN9","ENSG00000164091",80335,"WD repeat-containing protein 82"
"YBX3","P16989","ENSG00000060138",8531,"Y-box-binding protein 3"
"YTHDC1","Q96MU7","ENSG00000275272",91746,"YTH domain-containing protein 1"
"YTHDC1","Q96MU7","ENSG00000275272",91746,"YTH domain-containing protein 1"
"ZBTB7A","O95365","ENSG00000178951",51341,"Zinc finger and BTB domain-containing protein 7A"
"ZC3H4","Q9UPT8","ENSG00000130749",23211,"Zinc finger CCCH domain-containing protein 4"
"ZC3H15","Q8WU90","ENSG00000065548",55854,"Zinc finger CCCH domain-containing protein 15"
"ZC3H18","Q86VM9","ENSG00000158545",124245,"Zinc finger CCCH domain-containing protein 18"
"ZGPAT","Q8N5A5","ENSG00000197114",84619,"Zinc finger CCCH-type with G patch domain-containing protein"
"ZNF460","Q14592","ENSG00000197714",10794,"Zinc finger protein 460"
"ZNF574","Q6ZN55","ENSG00000105732",64763,"Zinc finger protein 574"
"ZNF629","Q9UEG4","ENSG00000102870",23361,"Zinc finger protein 629"
"ZNF768","Q9H5H4","ENSG00000169957",79724,"Zinc finger protein 768"
"ZNF24","P17028","ENSG00000172466",7572,"Zinc finger protein 24"
