"symbol","uniprot","ensembl","entrez","name"
"MAPRE1","Q15691","ENSG00000101367",22919,"Microtubule-associated protein RP/EB family member 1"
"LDHA","P00338","ENSG00000288299",3939,"L-lactate dehydrogenase A chain"
"NUDC","Q9Y266","ENSG00000090273",10726,"Nuclear migration protein nudC"
"HNRNPA3","P51991","ENSG00000170144",220988,"Heterogeneous nuclear ribonucleoprotein A3"
"FBL","M0R2U2",NA,NA,"rRNA 2'-O-methyltransferase fibrillarin"
"RPSA","A0A0C4DG17",NA,NA,"40S ribosomal protein SA"
"TCEAL4","D6RD44",NA,NA,"Transcription elongation factor A protein-like 4"
"PFN2","C9J712",NA,NA,"Profilin"
"DEK","P35659","ENSG00000124795",7913,"Protein DEK"
"HSP90AA4P","Q58FG1",NA,NA,"Putative heat shock protein HSP 90-alpha A4"
"RBM39","G3XAC6",NA,NA,"RNA-binding protein 39"
"AHCY","P23526","ENSG00000101444",191,"Adenosylhomocysteinase"
"SF3B4","Q15427","ENSG00000143368",10262,"Splicing factor 3B subunit 4"
"ANXA5","P08758","ENSG00000164111",308,"Annexin A5"
"PTBP1","A0A0D9SF20",NA,NA,"Polypyrimidine tract binding protein 1, isoform CRA_e"
"DDX39B","A0A0G2JJZ9",NA,NA,"Spliceosome RNA helicase DDX39B"
"SRSF4","A0A0D9SEM4",NA,NA,"Serine/arginine-rich-splicing factor 4"
"CCT8","P50990","ENSG00000156261",10694,"T-complex protein 1 subunit theta"
"TARDBP","Q13148","ENSG00000120948",23435,"TAR DNA-binding protein 43"
"LCP1","P13796","ENSG00000136167",3936,"Plastin-2"
"DDX5","J3KTA4",NA,NA,"DEAD box protein 5"
"LDHAL6A","A0A087WUM2",NA,NA,"L-lactate dehydrogenase"
"KIFC1","Q9BW19","ENSG00000233450",3833,"Kinesin-like protein KIFC1"
"HNRNPF","P52597","ENSG00000169813",3185,"Heterogeneous nuclear ribonucleoprotein F"
"RPS27L","C9J1C5",NA,NA,"40S ribosomal protein S27"
"TAGLN","Q01995","ENSG00000149591",6876,"Transgelin"
"CNN2","B4DDF4",NA,NA,"Calponin"
"MCM2","H0Y8E6",NA,NA,"DNA replication licensing factor MCM2"
"RBBP4","Q09028","ENSG00000162521",5928,"Histone-binding protein RBBP4"
"CSRP2","Q16527","ENSG00000175183",1466,"Cysteine and glycine-rich protein 2"
"TOP1","P11387","ENSG00000198900",7150,"DNA topoisomerase 1"
"EEF2","P13639","ENSG00000167658",1938,"Elongation factor 2"
"SLC9A3R1","O14745","ENSG00000109062",9368,"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
"LMNB1","E9PBF6",NA,NA,"Lamin-B1"
"PRDX6","P30041","ENSG00000117592",9588,"Peroxiredoxin-6"
"SNU13","B1AHD1",NA,NA,"Ribonucloprotein"
NA,"A8MT02",NA,NA,NA
"FLNB","O75369","ENSG00000136068",2317,"Filamin-B"
"RPL13A","M0QYS1",NA,NA,"60S ribosomal protein L13a"
"RPL18A","M0R3D6",NA,NA,"60S ribosomal protein L18a"
"BOLA2","Q9H3K6","ENSG00000183336",552900,"BolA-like protein 2"
"DHX9","Q08211","ENSG00000135829",1660,"ATP-dependent RNA helicase A"
"LY6D","Q14210","ENSG00000167656",8581,"Lymphocyte antigen 6D"
"TMPO","P42166","ENSG00000120802",7112,"Lamina-associated polypeptide 2, isoform alpha"
"PPIAL4F","A0A0H2UH34",NA,NA,"Peptidyl-prolyl cis-trans isomerase"
"PPIAL4E","A0A075B759","ENSG00000271567",730262,"Peptidyl-prolyl cis-trans isomerase A-like 4E"
"PPIAL4D","F5H284","ENSG00000256374",645142,"Peptidyl-prolyl cis-trans isomerase A-like 4D"
"PPIAL4H","A0A075B767","ENSG00000270339",105371242,"Peptidyl-prolyl cis-trans isomerase A-like 4H"
"PPIAL4C","A0A0B4J2A2","ENSG00000263464",653598,"Peptidyl-prolyl cis-trans isomerase A-like 4C"
"PPIAL4A","Q9Y536","ENSG00000263353",653505,"Peptidyl-prolyl cis-trans isomerase A-like 4A"
"DNAJB1","P25685","ENSG00000132002",3337,"DnaJ homolog subfamily B member 1"
"RPL31","B7Z4C8",NA,NA,"60S ribosomal protein L31"
"PSMD4","P55036","ENSG00000159352",5710,"26S proteasome non-ATPase regulatory subunit 4"
"DDX39A","O00148","ENSG00000123136",10212,"ATP-dependent RNA helicase DDX39A"
"EIF2S1","P05198","ENSG00000134001",1965,"Eukaryotic translation initiation factor 2 subunit 1"
"HDLBP","C9JT62",NA,NA,"Vigilin"
"HNRNPH2","P55795","ENSG00000126945",3188,"Heterogeneous nuclear ribonucleoprotein H2"
"ADRM1","Q16186","ENSG00000130706",11047,"Proteasomal ubiquitin receptor ADRM1"
"IGKV1-27","A0A075B6S5","ENSG00000282666",NA,"Immunoglobulin kappa variable 1-27"
"IGKV1-9","A0A0C4DH69","ENSG00000282758",NA,"Immunoglobulin kappa variable 1-9"
"SERPINB12","Q96P63","ENSG00000166634",89777,"Serpin B12"
"ATP1A1","P05023","ENSG00000163399",476,"Sodium/potassium-transporting ATPase subunit alpha-1"
"CCT3","B4DUR8",NA,NA,"T-complex protein 1 subunit gamma"
"HLA-C","P30508",NA,NA,"HLA class I histocompatibility antigen, C alpha chain"
"PPP1CB","P62140","ENSG00000213639",5500,"Serine/threonine-protein phosphatase PP1-beta catalytic subunit"
"CD2BP2","O95400","ENSG00000169217",10421,"CD2 antigen cytoplasmic tail-binding protein 2"
"ACTR2","P61160","ENSG00000138071",10097,"Actin-related protein 2"
"STIP1","P31948","ENSG00000168439",10963,"Stress-induced-phosphoprotein 1"
"EDF1","O60869","ENSG00000107223",8721,"Endothelial differentiation-related factor 1"
"CAPNS1","A0A075B7C0",NA,NA,"Calcium-activated neutral proteinase small subunit"
"SEPTIN9","Q9UHD8","ENSG00000184640",10801,"Septin-9"
"RPL7","P18124","ENSG00000147604",6129,"60S ribosomal protein L7"
"LDHC","F5H245",NA,NA,"L-lactate dehydrogenase"
"TUBB3","Q13509","ENSG00000258947",10381,"Tubulin beta-3 chain"
"HP","H0Y300",NA,NA,"Haptoglobin"
"GFAP","K7ELP4",NA,NA,"Glial fibrillary acidic protein"
"NACA","F8W0W4",NA,NA,"Nascent polypeptide-associated complex subunit alpha"
"ST13P4","Q8IZP2",NA,NA,"Putative protein FAM10A4"
"PSMA3","P25788","ENSG00000100567",5684,"Proteasome subunit alpha type-3"
"VCL","P18206","ENSG00000035403",7414,"Vinculin"
"RPL5","P46777","ENSG00000122406",6125,"60S ribosomal protein L5"
"PDLIM2","Q96JY6","ENSG00000120913",64236,"PDZ and LIM domain protein 2"
"FKBP4","Q02790","ENSG00000004478",2288,"Peptidyl-prolyl cis-trans isomerase FKBP4"
"EZR","P15311","ENSG00000092820",7430,"Ezrin"
"CDV3","Q9UKY7","ENSG00000091527",55573,"Protein CDV3 homolog"
"CCDC50","Q8IVM0","ENSG00000152492",152137,"Coiled-coil domain-containing protein 50"
"JPT2","Q9H910","ENSG00000206053",90861,"Jupiter microtubule associated homolog 2"
"LDHB","P07195","ENSG00000111716",3945,"L-lactate dehydrogenase B chain"
"GNAS","P63092","ENSG00000087460",2778,"Guanine nucleotide-binding protein G(s) subunit alpha isoforms short"
"GNAI3","P08754","ENSG00000065135",2773,"Guanine nucleotide-binding protein G(i) subunit alpha-3"
"GNAI1","P63096","ENSG00000127955",2770,"Guanine nucleotide-binding protein G(i) subunit alpha-1"
"GNAL","P38405","ENSG00000141404",2774,"Guanine nucleotide-binding protein G(olf) subunit alpha"
"SND1","H7C597",NA,NA,"Staphylococcal nuclease domain-containing protein 1"
"TF","C9JVG0",NA,NA,"Serotransferrin"
"TP53","P04637","ENSG00000141510",7157,"Cellular tumor antigen p53"
"TALDO1","P37837","ENSG00000177156",6888,"Transaldolase"
"TUBA1B","P68363","ENSG00000123416",10376,"Tubulin alpha-1B chain"
"TUBA1A","Q71U36","ENSG00000167552",7846,"Tubulin alpha-1A chain"
NA,"Q13748",NA,NA,NA
"SEPTIN2","B5MCX3",NA,NA,"Septin-2"
"TKT","P29401","ENSG00000163931",7086,"Transketolase"
"ST13","P50502","ENSG00000100380",6767,"Hsc70-interacting protein"
"S100A14","Q9HCY8","ENSG00000189334",57402,"Protein S100-A14"
"SCRN1","Q12765","ENSG00000136193",9805,"Secernin-1"
"MYH11","P35749","ENSG00000276480",4629,"Myosin-11"
"GNAI2","P04899","ENSG00000114353",2771,"Guanine nucleotide-binding protein G(i) subunit alpha-2"
"GNAT1","P11488","ENSG00000114349",2779,"Guanine nucleotide-binding protein G(t) subunit alpha-1"
"GNA12","Q03113","ENSG00000146535",2768,"Guanine nucleotide-binding protein subunit alpha-12"
"DYNC1I2","Q13409","ENSG00000077380",1781,"Cytoplasmic dynein 1 intermediate chain 2"
"TGM3","Q08188","ENSG00000125780",7053,"Protein-glutamine gamma-glutamyltransferase E"
"ARF4","C9JPM4",NA,NA,"ADP-ribosylation factor 4"
"FKBP12-Exip2","Q1JUQ5",NA,NA,"Peptidylprolyl isomerase"
"SNRNP70","P08621","ENSG00000104852",6625,"U1 small nuclear ribonucleoprotein 70 kDa"
"THRAP3","Q9Y2W1","ENSG00000054118",9967,"Thyroid hormone receptor-associated protein 3"
"GNAT3","A8MTJ3","ENSG00000214415",346562,"Guanine nucleotide-binding protein G(t) subunit alpha-3"
"GNAT2","P19087","ENSG00000134183",2780,"Guanine nucleotide-binding protein G(t) subunit alpha-2"
"GNAO1","P09471","ENSG00000087258",2775,"Guanine nucleotide-binding protein G(o) subunit alpha"
"CCT6A","P40227","ENSG00000146731",908,"T-complex protein 1 subunit zeta"
"RNH1","P13489","ENSG00000276230",6050,"Ribonuclease inhibitor"
"ST13P5","Q8NFI4",NA,NA,"Putative protein FAM10A5"
"RACK1","P63244","ENSG00000204628",10399,"Receptor of activated protein C kinase 1"
"SNAP23","O00161","ENSG00000092531",8773,"Synaptosomal-associated protein 23"
"RBBP7","E9PC52",NA,NA,"Histone-binding protein RBBP7"
"LUC7L2","Q9Y383","ENSG00000146963",51631,"Putative RNA-binding protein Luc7-like 2"
"RPL12","P30050","ENSG00000197958",6136,"60S ribosomal protein L12"
"GNA13","Q14344","ENSG00000120063",10672,"Guanine nucleotide-binding protein subunit alpha-13"
"SEPTIN7","E7ES33",NA,NA,"Septin"
"TPD52L2","O43399","ENSG00000101150",7165,"Tumor protein D54"
"GRN","K7EKL3",NA,NA,"Progranulin"
"DSC3","Q14574","ENSG00000134762",1825,"Desmocollin-3"
"UCHL3","P15374","ENSG00000118939",7347,"Ubiquitin carboxyl-terminal hydrolase isozyme L3"
"COTL1","Q14019","ENSG00000103187",23406,"Coactosin-like protein"
"FGB","D6REL8",NA,NA,"Fibrinogen beta chain"
"CPSF7","F5H6M0",NA,NA,"Cleavage and polyadenylation-specificity factor subunit 7"
"PHGDH","O43175","ENSG00000092621",26227,"D-3-phosphoglycerate dehydrogenase"
"PSMB4","P28070","ENSG00000159377",5692,"Proteasome subunit beta type-4"
"ATXN2L","Q8WWM7","ENSG00000168488",11273,"Ataxin-2-like protein"
"NAGK","H7C1L7",NA,NA,"GlcNAc kinase"
"POF1B","Q8WVV4","ENSG00000124429",79983,"Protein POF1B"
"CPNE1","B0QZ18",NA,NA,"Copine-1"
"TUBA1C","F5H5D3",NA,NA,"Tubulin alpha chain"
"DAZAP1","K7EQ02",NA,NA,"DAZ-associated protein 1"
"CORO1C","B4E3S0",NA,NA,"Coronin"
"PRDX5","P30044","ENSG00000126432",25824,"Peroxiredoxin-5, mitochondrial"
"AHNAK","E9PJC6",NA,NA,"Neuroblast differentiation-associated protein AHNAK"
"KPNA2","P52292","ENSG00000182481",3838,"Importin subunit alpha-1"
"TUBB6","Q9BUF5","ENSG00000176014",84617,"Tubulin beta-6 chain"
"RPS12","P25398","ENSG00000112306",6206,"40S ribosomal protein S12"
"NSFL1C","Q9UNZ2","ENSG00000088833",55968,"NSFL1 cofactor p47"
"TUBA3E","Q6PEY2","ENSG00000152086",112714,"Tubulin alpha-3E chain"
"EIF2S3","H7BZU1",NA,NA,"Eukaryotic translation initiation factor 2 subunit 3"
"SEPTIN11","D6RGI3",NA,NA,"Septin"
"SEPTIN6","Q14141","ENSG00000125354",23157,"Septin-6"
"ARHGDIA","P52565","ENSG00000141522",396,"Rho GDP-dissociation inhibitor 1"
"PABPN1","Q86U42","ENSG00000100836",8106,"Polyadenylate-binding protein 2"
"RPS27","P42677","ENSG00000177954",6232,"40S ribosomal protein S27"
"TCOF1","E7ETY2",NA,NA,"Treacle protein"
"TUBB1","Q9H4B7","ENSG00000101162",81027,"Tubulin beta-1 chain"
"SPC24","K7ERQ7",NA,NA,"Kinetochore protein Spc24"
"MAX","P61244","ENSG00000125952",4149,"Protein max"
"LMNB2","Q03252","ENSG00000176619",84823,"Lamin-B2"
"RAD21","O60216","ENSG00000164754",5885,"Double-strand-break repair protein rad21 homolog"
"SART1","O43290","ENSG00000175467",9092,"U4/U6.U5 tri-snRNP-associated protein 1"
"MTHFD1","P11586","ENSG00000100714",4522,"C-1-tetrahydrofolate synthase, cytoplasmic"
"MAPK1IP1L","Q8NDC0","ENSG00000168175",93487,"MAPK-interacting and spindle-stabilizing protein-like"
"LRRFIP1","Q32MZ4","ENSG00000124831",9208,"Leucine-rich repeat flightless-interacting protein 1"
"CPPED1","Q9BRF8","ENSG00000103381",55313,"Serine/threonine-protein phosphatase CPPED1"
"CTSZ","Q9UBR2","ENSG00000101160",1522,"Cathepsin Z"
"VIM","B0YJC4",NA,NA,"Vimentin"
"HSPA4L","D6RJ96",NA,NA,"Heat shock 70 kDa protein 4L"
"ZRANB2","O95218","ENSG00000132485",9406,"Zinc finger Ran-binding domain-containing protein 2"
"SNRPD2","P62316","ENSG00000125743",6633,"Small nuclear ribonucleoprotein Sm D2"
"IQGAP1","A0A0J9YXZ5",NA,NA,"Ras GTPase-activating-like protein IQGAP1"
"BUB3","J3QT28",NA,NA,"Mitotic checkpoint protein BUB3"
"ARF3","P61204","ENSG00000134287",377,"ADP-ribosylation factor 3"
"ARF1","P84077","ENSG00000143761",375,"ADP-ribosylation factor 1"
"FMR1","R9WNI0",NA,NA,"Synaptic functional regulator FMR1"
"EBNA1BP2","H7C2Q8",NA,NA,"EBNA1 binding protein 2, isoform CRA_d"
"UBQLN2","Q9UHD9","ENSG00000188021",29978,"Ubiquilin-2"
NA,"A0A087X0X6",NA,NA,NA
"EIF4G1","H7C0V6",NA,NA,"Eukaryotic translation initiation factor 4 gamma 1"
"CAT","P04040","ENSG00000121691",847,"Catalase"
"SRRT","H7C3A1",NA,NA,"Arsenite-resistance protein 2"
"EIF3I","Q13347","ENSG00000084623",8668,"Eukaryotic translation initiation factor 3 subunit I"
"RCC1","C9J3R0",NA,NA,"Regulator of chromosome condensation"
"RNF114","Q9Y508","ENSG00000124226",55905,"E3 ubiquitin-protein ligase RNF114"
"RBMX","H3BT71",NA,NA,"RNA-binding motif protein, X chromosome"
"APOE","H0Y7L5",NA,NA,"Apolipoprotein E"
"FXR2","P51116","ENSG00000129245",9513,"Fragile X mental retardation syndrome-related protein 2"
"DCTN2","Q13561","ENSG00000175203",10540,"Dynactin subunit 2"
"PYGB","P11216","ENSG00000100994",5834,"Glycogen phosphorylase, brain form"
"SNAP29","O95721","ENSG00000099940",9342,"Synaptosomal-associated protein 29"
"HSP90AA5P","Q58FG0",NA,NA,"Putative heat shock protein HSP 90-alpha A5"
"PYM1","Q9BRP8","ENSG00000170473",84305,"Partner of Y14 and mago"
"TCP1","P17987","ENSG00000120438",6950,"T-complex protein 1 subunit alpha"
"DPYSL3","H0YBT4",NA,NA,"Dihydropyrimidinase-related protein 3"
"FLNC","Q14315","ENSG00000128591",2318,"Filamin-C"
"ALYREF","Q86V81",NA,NA,"THO complex subunit 4"
"PFN1","P07737","ENSG00000108518",5216,"Profilin-1"
"UPF1","Q92900","ENSG00000005007",5976,"Regulator of nonsense transcripts 1"
"EIF4B","P23588","ENSG00000063046",1975,"Eukaryotic translation initiation factor 4B"
"PRSS1","E7EQ64",NA,NA,"Trypsin-1"
"EPS8L2","Q9H6S3","ENSG00000177106",64787,"Epidermal growth factor receptor kinase substrate 8-like protein 2"
NA,"A0A087WZZ5",NA,NA,NA
"IRF2BPL","Q9H1B7","ENSG00000119669",64207,"Probable E3 ubiquitin-protein ligase IRF2BPL"
"CCT4","P50991","ENSG00000115484",10575,"T-complex protein 1 subunit delta"
"FXR1","B4DXZ6",NA,NA,"Fragile X mental retardation syndrome-related protein 1"
"OGFR","A0A0A0MRN5",NA,NA,"Opioid growth factor receptor"
"PSMA8","A0A087WYS6",NA,NA,"Proteasome (Prosome, macropain) subunit, alpha type, 8, isoform CRA_b"
"LGALS1","P09382","ENSG00000100097",3956,"Galectin-1"
"CAPZB","P47756","ENSG00000077549",832,"F-actin-capping protein subunit beta"
"SAFB","Q15424","ENSG00000160633",6294,"Scaffold attachment factor B1"
"PNKP","M0QYH2",NA,NA,"Bifunctional polynucleotide phosphatase/kinase"
"CSNK2B","P67870","ENSG00000230700",1460,"Casein kinase II subunit beta"
"GMPS","P49915","ENSG00000163655",8833,"GMP synthase [glutamine-hydrolyzing]"
"CAPZA2","P47755","ENSG00000198898",830,"F-actin-capping protein subunit alpha-2"
"RTN4","F8W914",NA,NA,"Reticulon"
"DNAJA2","O60884","ENSG00000069345",10294,"DnaJ homolog subfamily A member 2"
"ANXA11","P50995","ENSG00000122359",311,"Annexin A11"
"SEC24C","G5EA31",NA,NA,"Protein transport protein Sec24C"
"PYGL","E9PK47",NA,NA,"Alpha-1,4 glucan phosphorylase"
"RDX","P35241","ENSG00000137710",5962,"Radixin"
"DNAJC8","O75937","ENSG00000285317",22826,"DnaJ homolog subfamily C member 8"
"LAD1","A0A0J9YW63",NA,NA,"Ladinin-1"
"ACAT2","Q9BWD1","ENSG00000120437",39,"Acetyl-CoA acetyltransferase, cytosolic"
"ATP5F1A","P25705","ENSG00000152234",498,"ATP synthase subunit alpha, mitochondrial"
"PSMA7","O14818","ENSG00000101182",5688,"Proteasome subunit alpha type-7"
"CSNK2B-LY6G5B-1181","Q5SRQ3",NA,NA,"Casein kinase II subunit beta"
"CSNK2B-LY6G5B--991","N0E472",NA,NA,"Casein kinase II subunit beta"
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta"
"PYGM","P11217","ENSG00000068976",5837,"Glycogen phosphorylase, muscle form"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"CTNNA1","G3XAM7",NA,NA,"Catenin (Cadherin-associated protein), alpha 1, 102kDa, isoform CRA_a"
"DHX15","O43143","ENSG00000109606",1665,"Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15"
"CSTF2","P33240","ENSG00000101811",1478,"Cleavage stimulation factor subunit 2"
"PA2G4","Q9UQ80","ENSG00000170515",5036,"Proliferation-associated protein 2G4"
"LUC7L","Q9NQ29","ENSG00000007392",55692,"Putative RNA-binding protein Luc7-like 1"
"TRIP6","Q15654","ENSG00000087077",7205,"Thyroid receptor-interacting protein 6"
"EIF5AL1","Q6IS14","ENSG00000253626",143244,"Eukaryotic translation initiation factor 5A-1-like"
"EIF5A","P63241","ENSG00000288145",1984,"Eukaryotic translation initiation factor 5A-1"
"SPRR2G","Q9BYE4","ENSG00000159516",6706,"Small proline-rich protein 2G"
"LRRFIP2","C9JSU1",NA,NA,"Leucine-rich repeat flightless-interacting protein 2"
"ANXA4","Q6P452",NA,NA,"Annexin"
"UBE2V1","D6RG00",NA,NA,"HCG2018358, isoform CRA_d"
"XRCC6","B1AHC9",NA,NA,"ATP-dependent DNA helicase 2 subunit 1"
"TUFM","P49411","ENSG00000178952",7284,"Elongation factor Tu, mitochondrial"
"SKP1","E5RJR5",NA,NA,"S-phase kinase-associated protein 1"
"PLS3","A0A0A0MSQ0",NA,NA,"Plastin-3"
"CDK1","P06493","ENSG00000170312",983,"Cyclin-dependent kinase 1"
"NUCKS1","Q9H1E3","ENSG00000069275",64710,"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1"
"RBMXL1","Q96E39","ENSG00000213516",494115,"RNA binding motif protein, X-linked-like-1"
"ILF3","Q12906","ENSG00000129351",3609,"Interleukin enhancer-binding factor 3"
"CTNNA2","P26232","ENSG00000066032",1496,"Catenin alpha-2"
"SF3A3","Q12874","ENSG00000183431",10946,"Splicing factor 3A subunit 3"
"PPP2R1A","P30153","ENSG00000105568",5518,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
"DNAJB2","C9JRD2",NA,NA,"DnaJ homolog subfamily B member 2"
"CD44","H0Y2P0",NA,NA,"CD44 antigen"
"KIF5B","P33176","ENSG00000170759",3799,"Kinesin-1 heavy chain"
"TCEA1","P23193","ENSG00000187735",6917,"Transcription elongation factor A protein 1"
"UBA1","P22314","ENSG00000130985",7317,"Ubiquitin-like modifier-activating enzyme 1"
"MAPK1","P28482","ENSG00000100030",5594,"Mitogen-activated protein kinase 1"
"FIP1L1","Q6UN15","ENSG00000145216",81608,"Pre-mRNA 3'-end-processing factor FIP1"
"DUT","P33316","ENSG00000128951",1854,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial"
NA,"A0A0A0MTS2",NA,NA,NA
"TJP2","Q9UDY2","ENSG00000119139",9414,"Tight junction protein ZO-2"
NA,"A0A0A0MSG2",NA,NA,NA
"LMO7","H0YDG6",NA,NA,"LIM domain only protein 7"
"BAIAP2L1","Q9UHR4","ENSG00000006453",55971,"Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1"
"COPB2","P35606","ENSG00000184432",9276,"Coatomer subunit beta'"
"SARS2","Q9NP81","ENSG00000283104",54938,"Serine--tRNA ligase, mitochondrial"
"RPS5","P46782","ENSG00000083845",6193,"40S ribosomal protein S5"
"UGP2","C9JVG3",NA,NA,"UTP--glucose-1-phosphate uridylyltransferase"
"SPRR2B","P35325","ENSG00000196805",6701,"Small proline-rich protein 2B"
"SPRR2A","P35326","ENSG00000241794",6700,"Small proline-rich protein 2A"
"SPRR2D","P22532","ENSG00000163216",6703,"Small proline-rich protein 2D"
"SPRR2E","P22531","ENSG00000203785",6704,"Small proline-rich protein 2E"
"SPRR2F","Q96RM1","ENSG00000244094",6705,"Small proline-rich protein 2F"
"GDI2","P50395","ENSG00000057608",2665,"Rab GDP dissociation inhibitor beta"
"TCEA2","A0A0A0MT58",NA,NA,"Transcription elongation factor A protein 2"
"PSMD2","H7C1H2",NA,NA,"26S proteasome non-ATPase regulatory subunit 2"
"FKBP3","Q00688","ENSG00000100442",2287,"Peptidyl-prolyl cis-trans isomerase FKBP3"
"SEC23B","Q5QPE2",NA,NA,"Protein transport protein SEC23"
"TJP1","A0A087X0K9",NA,NA,"Tight junction protein 1 (Zona occludens 1), isoform CRA_a"
"RPRD1B","Q9NQG5","ENSG00000101413",58490,"Regulation of nuclear pre-mRNA domain-containing protein 1B"
"PCYT1B","Q9Y5K3","ENSG00000102230",9468,"Choline-phosphate cytidylyltransferase B"
"EIF2S3B","Q2VIR3","ENSG00000180574",255308,"Eukaryotic translation initiation factor 2 subunit 3B"
"SF3A1","Q15459","ENSG00000099995",10291,"Splicing factor 3A subunit 1"
"HNRNPU","Q00839","ENSG00000153187",3192,"Heterogeneous nuclear ribonucleoprotein U"
"MCAM","P43121","ENSG00000076706",4162,"Cell surface glycoprotein MUC18"
"CAPN2","P17655","ENSG00000162909",824,"Calpain-2 catalytic subunit"
"PEBP1","P30086","ENSG00000089220",5037,"Phosphatidylethanolamine-binding protein 1"
"PCYT1A","P49585","ENSG00000161217",5130,"Choline-phosphate cytidylyltransferase A"
"FUBP3","Q96I24","ENSG00000107164",8939,"Far upstream element-binding protein 3"
"DNAJC9","Q8WXX5","ENSG00000213551",23234,"DnaJ homolog subfamily C member 9"
"SBSN","Q6UWP8","ENSG00000189001",374897,"Suprabasin"
"SRGAP2B","P0DMP2","ENSG00000196369",647135,"SLIT-ROBO Rho GTPase-activating protein 2B"
"EXOSC4","Q9NPD3","ENSG00000178896",54512,"Exosome complex component RRP41"
"GDI1","P31150","ENSG00000203879",2664,"Rab GDP dissociation inhibitor alpha"
"SYNCRIP","B7Z645",NA,NA,"Heterogeneous nuclear ribonucleoprotein Q"
"ABCB7","E9PJR8",NA,NA,"ATP-binding cassette sub-family B member 7, mitochondrial"
"GANAB","F5H6X6",NA,NA,"Neutral alpha-glucosidase AB"
"HMGCS1","Q01581","ENSG00000112972",3157,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic"
"SRGAP2C","P0DJJ0","ENSG00000171943",653464,"SLIT-ROBO Rho GTPase-activating protein 2C"
"C1orf68","Q5T750","ENSG00000198854",100129271,"Skin-specific protein 32"
"NOP2","P46087","ENSG00000111641",4839,"Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase"
"ATP5F1B","P06576","ENSG00000110955",506,"ATP synthase subunit beta, mitochondrial"
"RPL7A","P62424","ENSG00000280858",6130,"60S ribosomal protein L7a"
"THBS1","P07996","ENSG00000137801",7057,"Thrombospondin-1"
"ANXA8L1","A0A087WUP0",NA,NA,"Annexin"
"HGS","I3L1P5",NA,NA,"Hepatocyte growth factor-regulated tyrosine kinase substrate"
"KARS1","Q15046","ENSG00000065427",3735,"Lysine--tRNA ligase"
"CBX5","P45973","ENSG00000094916",23468,"Chromobox protein homolog 5"
"EMD","Q5HY57",NA,NA,"Emerin"
"SUGT1","Q9Y2Z0","ENSG00000165416",10910,"Protein SGT1 homolog"
"ECM1","Q16610","ENSG00000143369",1893,"Extracellular matrix protein 1"
"DDX1","F1T0B3",NA,NA,"ATP-dependent RNA helicase DDX1"
"SNW1","G3V4X8",NA,NA,"SNW domain-containing protein 1"
"UBE2V2","Q15819","ENSG00000169139",7336,"Ubiquitin-conjugating enzyme E2 variant 2"
"SERBP1","Q8NC51","ENSG00000142864",26135,"Plasminogen activator inhibitor 1 RNA-binding protein"
"STAU1","O95793","ENSG00000124214",6780,"Double-stranded RNA-binding protein Staufen homolog 1"
"CDC5L","Q99459","ENSG00000096401",988,"Cell division cycle 5-like protein"
"AP2B1","A0A087WU93",NA,NA,"AP-2 complex subunit beta"
"HDGFL2","Q7Z4V5","ENSG00000167674",84717,"Hepatoma-derived growth factor-related protein 2"
"SUPT16H","Q9Y5B9","ENSG00000092201",11198,"FACT complex subunit SPT16"
"PRMT1","Q99873","ENSG00000126457",3276,"Protein arginine N-methyltransferase 1"
"CLTC","J3KS13",NA,NA,"Clathrin heavy chain 1"
"XRCC1","F5H8D7",NA,NA,"DNA repair protein XRCC1"
"ANXA8","A0A087WTN9",NA,NA,"Annexin"
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain"
"QTRT1","Q9BXR0","ENSG00000213339",81890,"Queuine tRNA-ribosyltransferase catalytic subunit 1"
"GET4","Q7L5D6","ENSG00000239857",51608,"Golgi to ER traffic protein 4 homolog"
"CSTF2T","Q9H0L4","ENSG00000177613",23283,"Cleavage stimulation factor subunit 2 tau variant"
"WDR77","Q9BQA1","ENSG00000116455",79084,"Methylosome protein 50"
"SAFB2","Q14151","ENSG00000130254",9667,"Scaffold attachment factor B2"
"PUF60","A0A0J9YYL3",NA,NA,"60 kDa poly(U)-binding-splicing factor"
"SRRM2","Q9UQ35","ENSG00000167978",23524,"Serine/arginine repetitive matrix protein 2"
"APRT","H3BQF1",NA,NA,"Adenine phosphoribosyltransferase"
"EMG1","Q92979","ENSG00000126749",10436,"Ribosomal RNA small subunit methyltransferase NEP1"
"RFC3","P40938","ENSG00000133119",5983,"Replication factor C subunit 3"
"CAV1","C9JKI3",NA,NA,"Caveolin"
"DPYSL2","Q16555","ENSG00000092964",1808,"Dihydropyrimidinase-related protein 2"
