"symbol","uniprot","ensembl","entrez","name"
"CLIC1","O00299","ENSG00000226651",1192,"Chloride intracellular channel protein 1"
"KPNA3","O00505","ENSG00000102753",3839,"Importin subunit alpha-4"
"SLC9A3R1","O14745","ENSG00000109062",9368,"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
"PSMA7","O14818","ENSG00000101182",5688,"Proteasome subunit alpha type-7"
"RIMBP2","O15034","ENSG00000060709",23504,"RIMS-binding protein 2"
"ARPC1B","O15143","ENSG00000130429",10095,"Actin-related protein 2/3 complex subunit 1B"
"ARPC2","O15144","ENSG00000163466",10109,"Actin-related protein 2/3 complex subunit 2"
"PPM1G","O15355","ENSG00000115241",5496,"Protein phosphatase 1G"
"PHGDH","O43175","ENSG00000092621",26227,"D-3-phosphoglycerate dehydrogenase"
"HNRNPR","O43390","ENSG00000282958",10236,"Heterogeneous nuclear ribonucleoprotein R"
"ACTN4","O43707","ENSG00000282844",81,"Alpha-actinin-4"
"CALU","O43852","ENSG00000128595",813,"Calumenin"
"EDF1","O60869","ENSG00000107223",8721,"Endothelial differentiation-related factor 1"
"WDR1","O75083","ENSG00000071127",9948,"WD repeat-containing protein 1"
"GGCT","O75223","ENSG00000006625",79017,"Gamma-glutamylcyclotransferase"
"FLNB","O75369","ENSG00000136068",2317,"Filamin-B"
"IDH1","O75874","ENSG00000138413",3417,"Isocitrate dehydrogenase [NADP] cytoplasmic"
"DDAH1","O94760","ENSG00000153904",23576,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"
"SOGA1","O94964","ENSG00000149639",140710,"Protein SOGA1"
"UTS2","O95399","ENSG00000049247",10911,"Urotensin-2"
"AP2A1","O95782","ENSG00000196961",160,"AP-2 complex subunit alpha-1"
"AP2A2","O94973","ENSG00000183020",161,"AP-2 complex subunit alpha-2"
"LDHA","P00338","ENSG00000288299",3939,"L-lactate dehydrogenase A chain"
"GOT2","P00505","ENSG00000125166",2806,"Aspartate aminotransferase, mitochondrial"
"PGK1","P00558","ENSG00000102144",5230,"Phosphoglycerate kinase 1"
"IGKV3-20","P01619","ENSG00000282402",NA,"Immunoglobulin kappa variable 3-20"
"IGLV3-19","P01714","ENSG00000211663",NA,"Immunoglobulin lambda variable 3-19"
"IGHV3-30","P01768","ENSG00000282777",NA,"Immunoglobulin heavy variable 3-30"
"IGHV3-23","P01764","ENSG00000281962",NA,"Immunoglobulin heavy variable 3-23"
"LMNA","P02545","ENSG00000160789",4000,"Prelamin-A/C"
"FN1","P02751","ENSG00000115414",2335,"Fibronectin"
"ANXA1","P04083","ENSG00000135046",301,"Annexin A1"
"OAT","P04181","ENSG00000065154",4942,"Ornithine aminotransferase, mitochondrial"
"KRT6B","P04259","ENSG00000185479",3854,"Keratin, type II cytoskeletal 6B"
"KRT1","P04264","ENSG00000167768",3848,"Keratin, type II cytoskeletal 1"
"GAPDH","P04406","ENSG00000111640",2597,"Glyceraldehyde-3-phosphate dehydrogenase"
"HSPB1","P04792","ENSG00000106211",3315,"Heat shock protein beta-1"
"RPN1","P04843","ENSG00000163902",6184,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"ATP1A1","P05023","ENSG00000163399",476,"Sodium/potassium-transporting ATPase subunit alpha-1"
"ATP1A3","P13637","ENSG00000105409",478,"Sodium/potassium-transporting ATPase subunit alpha-3"
"ATP1A2","P50993","ENSG00000018625",477,"Sodium/potassium-transporting ATPase subunit alpha-2"
"ARG1","P05089","ENSG00000118520",383,"Arginase-1"
"S100A8","P05109","ENSG00000143546",6279,"Protein S100-A8"
"EIF2S1","P05198","ENSG00000134001",1965,"Eukaryotic translation initiation factor 2 subunit 1"
"RPLP2","P05387","ENSG00000177600",6181,"60S acidic ribosomal protein P2"
"ITGB1","P05556","ENSG00000150093",3688,"Integrin beta-1"
"ATP5F1B","P06576","ENSG00000110955",506,"ATP synthase subunit beta, mitochondrial"
"S100A6","P06703","ENSG00000197956",6277,"Protein S100-A6"
"ENO1","P06733","ENSG00000074800",2023,"Alpha-enolase"
"NPM1","P06748","ENSG00000181163",4869,"Nucleophosmin"
"P4HB","P07237","ENSG00000185624",5034,"Protein disulfide-isomerase"
"H1-0","P07305","ENSG00000189060",3005,"Histone H1.0"
"CTSD","P07339","ENSG00000117984",1509,"Cathepsin D"
"ANXA2","P07355","ENSG00000182718",302,"Annexin A2"
NA,"A6NMY6",NA,NA,"Putative annexin A2-like protein"
"TUBB","P07437","ENSG00000235067",203068,"Tubulin beta chain"
"TUBB2B","Q9BVA1","ENSG00000137285",347733,"Tubulin beta-2B chain"
"TUBB8","Q3ZCM7","ENSG00000261456",347688,"Tubulin beta-8 chain"
"PFN1","P07737","ENSG00000108518",5216,"Profilin-1"
"EPRS1","P07814","ENSG00000136628",2058,"Bifunctional glutamate/proline--tRNA ligase"
"HSP90AA1","P07900","ENSG00000080824",3320,"Heat shock protein HSP 90-alpha"
"FH","P07954","ENSG00000091483",2271,"Fumarate hydratase, mitochondrial"
"THBS1","P07996","ENSG00000137801",7057,"Thrombospondin-1"
"HSP90AB1","P08238","ENSG00000096384",3326,"Heat shock protein HSP 90-beta"
"ANXA5","P08758","ENSG00000164111",308,"Annexin A5"
"LGALS1","P09382","ENSG00000100097",3956,"Galectin-1"
"CLTB","P09497","ENSG00000175416",1212,"Clathrin light chain B"
"ANXA4","P09525","ENSG00000196975",307,"Annexin A4"
"DLD","P09622","ENSG00000091140",1738,"Dihydrolipoyl dehydrogenase, mitochondrial"
"H2AC14","Q99878","ENSG00000276368",8331,"Histone H2A type 1-J"
"H2AC12","Q96KK5","ENSG00000274997",85235,"Histone H2A type 1-H"
"H2AJ","Q9BTM1","ENSG00000246705",55766,"Histone H2A.J"
"H2AC20","Q16777","ENSG00000184260",8338,"Histone H2A type 2-C"
"H2AC18","Q6FI13","ENSG00000203812",8337,"Histone H2A type 2-A"
"H2AC7","P20671","ENSG00000196866",3013,"Histone H2A type 1-D"
"H2AC11","P0C0S8","ENSG00000196787",8969,"Histone H2A type 1"
"H2AC6","Q93077","ENSG00000180573",8334,"Histone H2A type 1-C"
"H2AW","Q7L7L0","ENSG00000284841",92815,"Histone H2A type 3"
"H2AC4","P04908","ENSG00000278463",8335,"Histone H2A type 1-B/E"
"H2AZ2","Q71UI9","ENSG00000105968",94239,"Histone H2A.V"
"H2AZ1","P0C0S5","ENSG00000164032",3015,"Histone H2A.Z"
"H2AC1","Q96QV6","ENSG00000164508",221613,"Histone H2A type 1-A"
"H2AX","P16104","ENSG00000188486",3014,"Histone H2AX"
"HSPD1","P10809","ENSG00000144381",3329,"60 kDa heat shock protein, mitochondrial"
"HSPA5","P11021","ENSG00000044574",3309,"Endoplasmic reticulum chaperone BiP"
"HSPA8","P11142","ENSG00000109971",3312,"Heat shock cognate 71 kDa protein"
"PYGB","P11216","ENSG00000100994",5834,"Glycogen phosphorylase, brain form"
"LAMP1","P11279","ENSG00000185896",3916,"Lysosome-associated membrane glycoprotein 1"
"G6PD","P11413","ENSG00000160211",2539,"Glucose-6-phosphate 1-dehydrogenase"
"PCNA","P12004","ENSG00000132646",5111,"Proliferating cell nuclear antigen"
"ANXA3","P12429","ENSG00000138772",306,"Annexin A3"
"ACTN1","P12814","ENSG00000072110",87,"Alpha-actinin-1"
"XRCC5","P13010","ENSG00000079246",7520,"X-ray repair cross-complementing protein 5"
"RNH1","P13489","ENSG00000276230",6050,"Ribonuclease inhibitor"
"EEF2","P13639","ENSG00000167658",1938,"Elongation factor 2"
"PDIA4","P13667","ENSG00000155660",9601,"Protein disulfide-isomerase A4"
"LCP1","P13796","ENSG00000136167",3936,"Plastin-2"
"PKM","P14618","ENSG00000067225",5315,"Pyruvate kinase PKM"
"HSP90B1","P14625","ENSG00000166598",7184,"Endoplasmin"
"JUP","P14923","ENSG00000173801",3728,"Junction plakoglobin"
"AKR1B1","P15121","ENSG00000085662",231,"Aldo-keto reductase family 1 member B1"
"NME1","P15531","ENSG00000239672",4830,"Nucleoside diphosphate kinase A"
"NME2","P22392","ENSG00000243678",4831,"Nucleoside diphosphate kinase B"
"DSP","P15924","ENSG00000096696",1832,"Desmoplakin"
"H1-5","P16401","ENSG00000184357",3009,"Histone H1.5"
"H1-3","P16402","ENSG00000124575",3007,"Histone H1.3"
"H1-2","P16403","ENSG00000187837",3006,"Histone H1.2"
"YBX3","P16989","ENSG00000060138",8531,"Y-box-binding protein 3"
"HSPA6","P17066","ENSG00000173110",3310,"Heat shock 70 kDa protein 6"
NA,"P48741",NA,NA,"Putative heat shock 70 kDa protein 7"
"CAPN2","P17655","ENSG00000162909",824,"Calpain-2 catalytic subunit"
"LGALS3","P17931","ENSG00000131981",3958,"Galectin-3"
"TCP1","P17987","ENSG00000120438",6950,"T-complex protein 1 subunit alpha"
"RPL7","P18124","ENSG00000147604",6129,"60S ribosomal protein L7"
"VCL","P18206","ENSG00000035403",7414,"Vinculin"
"PGAM1","P18669","ENSG00000171314",5223,"Phosphoglycerate mutase 1"
"NCL","P19338","ENSG00000115053",4691,"Nucleolin"
"EIF2S2","P20042","ENSG00000125977",8894,"Eukaryotic translation initiation factor 2 subunit 2"
"ANXA7","P20073","ENSG00000138279",310,"Annexin A7"
"PZP","P20742","ENSG00000126838",5858,"Pregnancy zone protein"
"A2M","P01023","ENSG00000175899",2,"Alpha-2-macroglobulin"
"FLNA","P21333","ENSG00000196924",2316,"Filamin-A"
"TGM2","P21980","ENSG00000198959",7052,"Protein-glutamine gamma-glutamyltransferase 2"
"UBA1","P22314","ENSG00000130985",7317,"Ubiquitin-like modifier-activating enzyme 1"
NA,"Q32Q12",NA,NA,"Nucleoside diphosphate kinase"
NA,"O60361",NA,NA,"Putative nucleoside diphosphate kinase"
"SPRR2E","P22531","ENSG00000203785",6704,"Small proline-rich protein 2E"
"SPRR2F","Q96RM1","ENSG00000244094",6705,"Small proline-rich protein 2F"
"HNRNPA2B1","P22626","ENSG00000122566",3181,"Heterogeneous nuclear ribonucleoproteins A2/B1"
"TGM1","P22735","ENSG00000285348",7051,"Protein-glutamine gamma-glutamyltransferase K"
"SFPQ","P23246","ENSG00000116560",6421,"Splicing factor, proline- and glutamine-rich"
"PPIB","P23284","ENSG00000166794",5479,"Peptidyl-prolyl cis-trans isomerase B"
"RPS3","P23396","ENSG00000149273",6188,"40S ribosomal protein S3"
"LORICRIN","P23490","ENSG00000203782",4014,"Loricrin"
"AHCY","P23526","ENSG00000101444",191,"Adenosylhomocysteinase"
"DTYMK","P23919","ENSG00000168393",1841,"Thymidylate kinase"
"EEF1B2","P24534","ENSG00000283391",1933,"Elongation factor 1-beta"
"AZGP1","P25311","ENSG00000160862",563,"Zinc-alpha-2-glycoprotein"
"ATP5F1A","P25705","ENSG00000152234",498,"ATP synthase subunit alpha, mitochondrial"
"PSMA3","P25788","ENSG00000100567",5684,"Proteasome subunit alpha type-3"
"MSN","P26038","ENSG00000147065",4478,"Moesin"
"RPL13","P26373","ENSG00000167526",6137,"60S ribosomal protein L13"
"TARS1","P26639","ENSG00000113407",6897,"Threonine--tRNA ligase 1, cytoplasmic"
"EEF1G","P26641","ENSG00000254772",1937,"Elongation factor 1-gamma"
"YWHAQ","P27348","ENSG00000134308",10971,"14-3-3 protein theta"
"CALML3","P27482","ENSG00000178363",810,"Calmodulin-like protein 3"
"CALR","P27797","ENSG00000179218",811,"Calreticulin"
"CANX","P27824","ENSG00000283777",821,"Calnexin"
"PSMB4","P28070","ENSG00000159377",5692,"Proteasome subunit beta type-4"
"PSMB6","P28072","ENSG00000142507",5694,"Proteasome subunit beta type-6"
"PSMB5","P28074","ENSG00000100804",5693,"Proteasome subunit beta type-5"
"GRN","P28799","ENSG00000030582",2896,"Progranulin"
"LAP3","P28838","ENSG00000002549",51056,"Cytosol aminopeptidase"
"PRDX6","P30041","ENSG00000117592",9588,"Peroxiredoxin-6"
"PRDX5","P30044","ENSG00000126432",25824,"Peroxiredoxin-5, mitochondrial"
"RPL12","P30050","ENSG00000197958",6136,"60S ribosomal protein L12"
"ECHS1","P30084","ENSG00000127884",1892,"Enoyl-CoA hydratase, mitochondrial"
"PDIA3","P30101","ENSG00000167004",2923,"Protein disulfide-isomerase A3"
"PPP2R1A","P30153","ENSG00000105568",5518,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
"HLA-B","P01889","ENSG00000234745",3106,"HLA class I histocompatibility antigen, B alpha chain"
"GDI1","P31150","ENSG00000203879",2664,"Rab GDP dissociation inhibitor alpha"
"S100A7","P31151","ENSG00000143556",6278,"Protein S100-A7"
"S100A7A","Q86SG5","ENSG00000184330",338324,"Protein S100-A7A"
"HNRNPH3","P31942","ENSG00000096746",3189,"Heterogeneous nuclear ribonucleoprotein H3"
"CASP14","P31944","ENSG00000105141",23581,"Caspase-14"
"YWHAB","P31946","ENSG00000166913",7529,"14-3-3 protein beta/alpha"
"SFN","P31947","ENSG00000175793",2810,"14-3-3 protein sigma"
"STIP1","P31948","ENSG00000168439",10963,"Stress-induced-phosphoprotein 1"
"S100A11","P31949","ENSG00000163191",6282,"Protein S100-A11"
"PRDX2","P32119","ENSG00000167815",7001,"Peroxiredoxin-2"
"S100A3","P33764","ENSG00000188015",6274,"Protein S100-A3"
"SHMT2","P34897","ENSG00000182199",6472,"Serine hydroxymethyltransferase, mitochondrial"
"SPRR1A","P35321","ENSG00000169474",6698,"Cornifin-A"
"SPRR1B","P22528","ENSG00000169469",6699,"Cornifin-B"
"KRT9","P35527","ENSG00000171403",3857,"Keratin, type I cytoskeletal 9"
"MYH9","P35579","ENSG00000100345",4627,"Myosin-9"
"PSMC2","P35998","ENSG00000161057",5701,"26S proteasome regulatory subunit 7"
"RPL4","P36578","ENSG00000174444",6124,"60S ribosomal protein L4"
"DLST","P36957","ENSG00000119689",1743,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
"TAGLN2","P37802","ENSG00000158710",8407,"Transgelin-2"
"ETFB","P38117","ENSG00000105379",2109,"Electron transfer flavoprotein subunit beta"
"HSPA9","P38646","ENSG00000113013",3313,"Stress-70 protein, mitochondrial"
"EIF4A3","P38919","ENSG00000141543",9775,"Eukaryotic initiation factor 4A-III"
"CAPG","P40121","ENSG00000042493",822,"Macrophage-capping protein"
"TXLNA","P40222","ENSG00000084652",200081,"Alpha-taxilin"
"CCT6A","P40227","ENSG00000146731",908,"T-complex protein 1 subunit zeta"
"RPL13A","P40429","ENSG00000142541",23521,"60S ribosomal protein L13a"
NA,"Q6NVV1",NA,NA,"Putative 60S ribosomal protein L13a protein RPL13AP3"
"MDH2","P40926","ENSG00000146701",4191,"Malate dehydrogenase, mitochondrial"
"EIF2S3","P41091","ENSG00000130741",1968,"Eukaryotic translation initiation factor 2 subunit 3"
"EIF2S3B","Q2VIR3","ENSG00000180574",255308,"Eukaryotic translation initiation factor 2 subunit 3B"
"ECI1","P42126","ENSG00000167969",1632,"Enoyl-CoA delta isomerase 1, mitochondrial"
"ECI1","P42126","ENSG00000167969",1632,"Enoyl-CoA delta isomerase 1, mitochondrial"
"TMPO","P42167","ENSG00000120802",7112,"Lamina-associated polypeptide 2, isoforms beta/gamma"
"RPS27","P42677","ENSG00000177954",6232,"40S ribosomal protein S27"
"RPS27L","Q71UM5","ENSG00000185088",51065,"40S ribosomal protein S27-like"
"MCAM","P43121","ENSG00000076706",4162,"Cell surface glycoprotein MUC18"
"RPL5","P46777","ENSG00000122406",6125,"60S ribosomal protein L5"
"RPS10","P46783","ENSG00000124614",6204,"40S ribosomal protein S10"
NA,"Q9NQ39",NA,NA,"Putative 40S ribosomal protein S10-like"
"IQGAP1","P46940","ENSG00000140575",8826,"Ras GTPase-activating-like protein IQGAP1"
"RPL29","P47914","ENSG00000162244",6159,"60S ribosomal protein L29"
"LGALS7B","P47929","ENSG00000282902",3963,"Galectin-7"
"GSS","P48637","ENSG00000100983",2937,"Glutathione synthetase"
"ALDH9A1","P49189","ENSG00000143149",223,"4-trimethylaminobutyraldehyde dehydrogenase"
"RPL34","P49207","ENSG00000109475",6164,"60S ribosomal protein L34"
"NASP","P49321","ENSG00000132780",4678,"Nuclear autoantigenic sperm protein"
"FASN","P49327","ENSG00000169710",2194,"Fatty acid synthase"
"TUFM","P49411","ENSG00000178952",7284,"Elongation factor Tu, mitochondrial"
"CENPF","P49454","ENSG00000117724",1063,"Centromere protein F"
"AARS1","P49588","ENSG00000090861",16,"Alanine--tRNA ligase, cytoplasmic"
"SARS1","P49591","ENSG00000031698",6301,"Serine--tRNA ligase, cytoplasmic"
"PSMB2","P49721","ENSG00000126067",5690,"Proteasome subunit beta type-2"
"HINT1","P49773","ENSG00000169567",3094,"Histidine triad nucleotide-binding protein 1"
"GDI2","P50395","ENSG00000057608",2665,"Rab GDP dissociation inhibitor beta"
"EMD","P50402","ENSG00000102119",2010,"Emerin"
"VASP","P50552","ENSG00000125753",7408,"Vasodilator-stimulated phosphoprotein"
"RPL14","P50914","ENSG00000188846",9045,"60S ribosomal protein L14"
"CCT8","P50990","ENSG00000156261",10694,"T-complex protein 1 subunit theta"
"CCT4","P50991","ENSG00000115484",10575,"T-complex protein 1 subunit delta"
"ANXA11","P50995","ENSG00000122359",311,"Annexin A11"
"FXR2","P51116","ENSG00000129245",9513,"Fragile X mental retardation syndrome-related protein 2"
"FXR1","P51114","ENSG00000114416",8087,"Fragile X mental retardation syndrome-related protein 1"
"FMR1","Q06787","ENSG00000102081",2332,"Synaptic functional regulator FMR1"
"HNRNPA3","P51991","ENSG00000170144",220988,"Heterogeneous nuclear ribonucleoprotein A3"
"HNRNPF","P52597","ENSG00000169813",3185,"Heterogeneous nuclear ribonucleoprotein F"
"CAPZA1","P52907","ENSG00000116489",829,"F-actin-capping protein subunit alpha-1"
"SUB1","P53999","ENSG00000113387",10923,"Activated RNA polymerase II transcriptional coactivator p15"
"ALDH18A1","P54886","ENSG00000059573",5832,"Delta-1-pyrroline-5-carboxylate synthase"
"CSE1L","P55060","ENSG00000124207",1434,"Exportin-2"
"VCP","P55072","ENSG00000165280",7415,"Transitional endoplasmic reticulum ATPase"
"OXCT1","P55809","ENSG00000083720",5019,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
"EIF6","P56537","ENSG00000242372",3692,"Eukaryotic translation initiation factor 6"
"KRTAP12-1","P59990","ENSG00000187175",353332,"Keratin-associated protein 12-1"
"KRTAP12-2","P59991","ENSG00000221864",353323,"Keratin-associated protein 12-2"
"KRTAP10-10","P60014","ENSG00000221859",353333,"Keratin-associated protein 10-10"
"TPI1","P60174","ENSG00000111669",7167,"Triosephosphate isomerase"
"EIF3E","P60228","ENSG00000104408",3646,"Eukaryotic translation initiation factor 3 subunit E"
"KRTAP10-3","P60369","ENSG00000212935",386682,"Keratin-associated protein 10-3"
"KRTAP10-5","P60370","ENSG00000241123",386680,"Keratin-associated protein 10-5"
"KRTAP10-6","P60371","ENSG00000188155",386674,"Keratin-associated protein 10-6"
"KRTAP10-4","P60372","ENSG00000215454",386672,"Keratin-associated protein 10-4"
"KRTAP10-7","P60409","ENSG00000272804",386675,"Keratin-associated protein 10-7"
"KRTAP10-9","P60411","ENSG00000221837",386676,"Keratin-associated protein 10-9"
"KRTAP10-11","P60412","ENSG00000243489",386678,"Keratin-associated protein 10-11"
"SEC61B","P60468","ENSG00000106803",10952,"Protein transport protein Sec61 subunit beta"
"ACTB","P60709","ENSG00000075624",60,"Actin, cytoplasmic 1"
"EIF4A1","P60842","ENSG00000161960",1973,"Eukaryotic initiation factor 4A-I"
"EIF4A2","Q14240","ENSG00000156976",1974,"Eukaryotic initiation factor 4A-II"
"RPS20","P60866","ENSG00000008988",6224,"40S ribosomal protein S20"
"CDC42","P60953","ENSG00000070831",998,"Cell division control protein 42 homolog"
"DSTN","P60981","ENSG00000125868",11034,"Destrin"
"ACTR3","P61158","ENSG00000115091",10096,"Actin-related protein 3"
"ACTR2","P61160","ENSG00000138071",10097,"Actin-related protein 2"
"ARF1","P84077","ENSG00000143761",375,"ADP-ribosylation factor 1"
"ARF3","P61204","ENSG00000134287",377,"ADP-ribosylation factor 3"
"RPL15","P61313","ENSG00000174748",6138,"60S ribosomal protein L15"
"HNRNPK","P61978","ENSG00000165119",3190,"Heterogeneous nuclear ribonucleoprotein K"
"YWHAG","P61981","ENSG00000170027",7532,"14-3-3 protein gamma"
"PSMC1","P62191","ENSG00000100764",5700,"26S proteasome regulatory subunit 4"
"RPS8","P62241","ENSG00000142937",6202,"40S ribosomal protein S8"
"YWHAE","P62258","ENSG00000274474",7531,"14-3-3 protein epsilon"
"RPS14","P62263","ENSG00000164587",6208,"40S ribosomal protein S14"
"RPS18","P62269","ENSG00000223367",6222,"40S ribosomal protein S18"
"RPS13","P62277","ENSG00000110700",6207,"40S ribosomal protein S13"
"SNRPF","P62306","ENSG00000139343",6636,"Small nuclear ribonucleoprotein F"
"RPL7A","P62424","ENSG00000280858",6130,"60S ribosomal protein L7a"
"CNBP","P62633","ENSG00000169714",7555,"Cellular nucleic acid-binding protein"
"RPS4X","P62701","ENSG00000198034",6191,"40S ribosomal protein S4, X isoform"
"RPS4Y2","Q8TD47","ENSG00000280969",140032,"40S ribosomal protein S4, Y isoform 2"
"RPS6","P62753","ENSG00000137154",6194,"40S ribosomal protein S6"
"H4C9","P62805","ENSG00000276180",8294,"Histone H4"
"RPS25","P62851","ENSG00000280831",6230,"40S ribosomal protein S25"
"RPS28","P62857","ENSG00000233927",6234,"40S ribosomal protein S28"
"RPL31","P62899","ENSG00000071082",6160,"60S ribosomal protein L31"
"RPL11","P62913","ENSG00000142676",6135,"60S ribosomal protein L11"
"RPL8","P62917","ENSG00000161016",6132,"60S ribosomal protein L8"
"PPIA","P62937","ENSG00000196262",5478,"Peptidyl-prolyl cis-trans isomerase A"
"GNAS","O95467","ENSG00000087460",2778,"Neuroendocrine secretory protein 55"
"GNAO1","P09471","ENSG00000087258",2775,"Guanine nucleotide-binding protein G(o) subunit alpha"
"GNAT2","P19087","ENSG00000134183",2780,"Guanine nucleotide-binding protein G(t) subunit alpha-2"
"GNAT1","P11488","ENSG00000114349",2779,"Guanine nucleotide-binding protein G(t) subunit alpha-1"
"GNAI1","P63096","ENSG00000127955",2770,"Guanine nucleotide-binding protein G(i) subunit alpha-1"
"GNAI3","P08754","ENSG00000065135",2773,"Guanine nucleotide-binding protein G(i) subunit alpha-3"
"GNAT3","A8MTJ3","ENSG00000214415",346562,"Guanine nucleotide-binding protein G(t) subunit alpha-3"
"GNAI2","P04899","ENSG00000114353",2771,"Guanine nucleotide-binding protein G(i) subunit alpha-2"
"GNAL","P38405","ENSG00000141404",2774,"Guanine nucleotide-binding protein G(olf) subunit alpha"
"YWHAZ","P63104","ENSG00000164924",7534,"14-3-3 protein zeta/delta"
"RPS21","P63220","ENSG00000171858",6227,"40S ribosomal protein S21"
"RACK1","P63244","ENSG00000204628",10399,"Receptor of activated protein C kinase 1"
"ACTG1","P63261","ENSG00000184009",71,"Actin, cytoplasmic 2"
"YBX1","P67809","ENSG00000065978",4904,"Y-box-binding protein 1"
"TPM4","P67936","ENSG00000167460",7171,"Tropomyosin alpha-4 chain"
NA,"Q5VTE0",NA,NA,"Putative elongation factor 1-alpha-like 3"
"EEF1A1","P68104","ENSG00000156508",1915,"Elongation factor 1-alpha 1"
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain"
"TUBB4B","P68371","ENSG00000188229",10383,"Tubulin beta-4B chain"
"TUBB4A","P04350","ENSG00000104833",10382,"Tubulin beta-4A chain"
"HBB","P68871","ENSG00000244734",3043,"Hemoglobin subunit beta"
"HBA2","P69905","ENSG00000188536",3040,"Hemoglobin subunit alpha"
"HBA2","P69905","ENSG00000188536",3040,"Hemoglobin subunit alpha"
"CCT2","P78371","ENSG00000166226",10576,"T-complex protein 1 subunit beta"
"DCD","P81605","ENSG00000161634",117159,"Dermcidin"
"SARNP","P82979","ENSG00000205323",84324,"SAP domain-containing ribonucleoprotein"
"SRSF3","P84103","ENSG00000112081",6428,"Serine/arginine-rich splicing factor 3"
"RBM3","P98179","ENSG00000102317",5935,"RNA-binding protein 3"
"FKBP3","Q00688","ENSG00000100442",2287,"Peptidyl-prolyl cis-trans isomerase FKBP3"
"U2AF1","Q01081","ENSG00000160201",7307,"Splicing factor U2AF 35 kDa subunit"
"U2AF1L4","Q8WU68","ENSG00000161265",199746,"Splicing factor U2AF 26 kDa subunit"
"FABP5","Q01469","ENSG00000164687",2171,"Fatty acid-binding protein 5"
"CAP1","Q01518","ENSG00000131236",10487,"Adenylyl cyclase-associated protein 1"
"TAGLN","Q01995","ENSG00000149591",6876,"Transgelin"
"DSG1","Q02413","ENSG00000134760",1828,"Desmoglein-1"
"FKBP4","Q02790","ENSG00000004478",2288,"Peptidyl-prolyl cis-trans isomerase FKBP4"
"RPL6","Q02878","ENSG00000089009",6128,"60S ribosomal protein L6"
"AKAP12","Q02952","ENSG00000131016",9590,"A-kinase anchor protein 12"
"TAP1","Q03518","ENSG00000232367",6890,"Antigen peptide transporter 1"
"YWHAH","Q04917","ENSG00000128245",7533,"14-3-3 protein eta"
"PLP2","Q04941","ENSG00000102007",5355,"Proteolipid protein 2"
"PSME1","Q06323","ENSG00000284916",5720,"Proteasome activator complex subunit 1"
"TGM3","Q08188","ENSG00000125780",7053,"Protein-glutamine gamma-glutamyltransferase E"
"DHX9","Q08211","ENSG00000135829",1660,"ATP-dependent RNA helicase A"
"LGALS3BP","Q08380","ENSG00000108679",3959,"Galectin-3-binding protein"
"DSC1","Q08554","ENSG00000134765",1823,"Desmocollin-1"
"AHNAK","Q09666","ENSG00000124942",79026,"Neuroblast differentiation-associated protein AHNAK"
"AP1B1","Q10567","ENSG00000100280",162,"AP-1 complex subunit beta-1"
"SCRN1","Q12765","ENSG00000136193",9805,"Secernin-1"
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1"
"CBX3","Q13185","ENSG00000122565",11335,"Chromobox protein homolog 3"
"PSMD2","Q13200","ENSG00000175166",5708,"26S proteasome non-ATPase regulatory subunit 2"
"SRSF9","Q13242","ENSG00000111786",8683,"Serine/arginine-rich splicing factor 9"
"SRSF6","Q13247","ENSG00000124193",6431,"Serine/arginine-rich splicing factor 6"
"SRSF5","Q13243","ENSG00000100650",6430,"Serine/arginine-rich splicing factor 5"
"SRSF4","Q08170","ENSG00000116350",6429,"Serine/arginine-rich splicing factor 4"
"EIF3I","Q13347","ENSG00000084623",8668,"Eukaryotic translation initiation factor 3 subunit I"
"PDAP1","Q13442","ENSG00000106244",11333,"28 kDa heat- and acid-stable phosphoprotein"
"TUBB2A","Q13885","ENSG00000137267",7280,"Tubulin beta-2A chain"
"DYNC1H1","Q14204","ENSG00000197102",1778,"Cytoplasmic dynein 1 heavy chain 1"
"FLNC","Q14315","ENSG00000128591",2318,"Filamin-C"
"KRT32","Q14532","ENSG00000108759",3882,"Keratin, type I cuticular Ha2"
"GANAB","Q14697","ENSG00000089597",23193,"Neutral alpha-glucosidase AB"
"LASP1","Q14847","ENSG00000002834",3927,"LIM and SH3 domain protein 1"
"KARS1","Q15046","ENSG00000065427",3735,"Lysine--tRNA ligase"
"EIF4H","Q15056","ENSG00000106682",7458,"Eukaryotic translation initiation factor 4H"
"PDIA6","Q15084","ENSG00000143870",10130,"Protein disulfide-isomerase A6"
"PAFAH1B3","Q15102","ENSG00000079462",5050,"Platelet-activating factor acetylhydrolase IB subunit alpha1"
"PLEC","Q15149","ENSG00000178209",5339,"Plectin"
"PPA1","Q15181","ENSG00000180817",5464,"Inorganic pyrophosphatase"
"SF3B4","Q15427","ENSG00000143368",10262,"Splicing factor 3B subunit 4"
