"symbol","uniprot","ensembl","entrez","name"
"NR2F6","P10588","ENSG00000160113",2063,"Nuclear receptor subfamily 2 group F member 6"
"NR4A2","P43354","ENSG00000153234",4929,"Nuclear receptor subfamily 4 group A member 2"
"NRIP2","Q9BQI9","ENSG00000053702",83714,"Nuclear receptor-interacting protein 2"
"NT5C","Q8TCD5","ENSG00000125458",30833,"5'(3')-deoxyribonucleotidase, cytosolic type"
"NUDT4","Q9NZJ9","ENSG00000173598",11163,"Diphosphoinositol polyphosphate phosphohydrolase 2"
"NUDT9","Q9BW91","ENSG00000170502",53343,"ADP-ribose pyrophosphatase, mitochondrial"
"OMA1","Q96E52","ENSG00000162600",115209,"Metalloendopeptidase OMA1, mitochondrial"
"OMG","P23515","ENSG00000126861",4974,"Oligodendrocyte-myelin glycoprotein"
"OMP","P47874","ENSG00000254550",4975,"Olfactory marker protein"
"OTUD7A","Q8TE49","ENSG00000169918",161725,"OTU domain-containing protein 7A"
"OVCH1","Q7RTY7","ENSG00000187950",341350,"Ovochymase-1"
"OXSR1","O95747","ENSG00000172939",9943,"Serine/threonine-protein kinase OSR1"
"OXTR","P30559","ENSG00000180914",5021,"Oxytocin receptor"
"PAQR4","Q8N4S7","ENSG00000162073",124222,"Progestin and adipoQ receptor family member 4"
"PCSK4","Q6UW60","ENSG00000115257",54760,"Proprotein convertase subtilisin/kexin type 4"
"PDCD10","Q9BUL8","ENSG00000114209",11235,"Programmed cell death protein 10"
"PDGFA","P04085","ENSG00000197461",5154,"Platelet-derived growth factor subunit A"
"PXMP2","Q9NR77","ENSG00000176894",5827,"Peroxisomal membrane protein 2"
"PGM5","Q15124","ENSG00000154330",5239,"Phosphoglucomutase-like protein 5"
"PHF2","O75151","ENSG00000197724",5253,"Lysine-specific demethylase PHF2"
"PHKG2","P15735","ENSG00000156873",5261,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform"
"PHLPP1","O60346","ENSG00000081913",23239,"PH domain leucine-rich repeat-containing protein phosphatase 1"
"PHLPP2","Q6ZVD8","ENSG00000040199",23035,"PH domain leucine-rich repeat-containing protein phosphatase 2"
"PHTF1","Q9UMS5","ENSG00000116793",10745,"Protein PHTF1"
"PICALM","Q13492","ENSG00000073921",8301,"Phosphatidylinositol-binding clathrin assembly protein"
"PIGB","Q92521","ENSG00000069943",9488,"GPI mannosyltransferase 3"
"PIGH","Q14442","ENSG00000100564",5283,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit H"
"PILRA","Q9UKJ1","ENSG00000085514",29992,"Paired immunoglobulin-like type 2 receptor alpha"
"PITX3","O75364","ENSG00000107859",5309,"Pituitary homeobox 3"
"PLA2G4C","Q9UP65","ENSG00000105499",8605,"Cytosolic phospholipase A2 gamma"
"PLCB2","Q00722","ENSG00000137841",5330,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2"
"PLEKHM2","Q8IWE5","ENSG00000116786",23207,"Pleckstrin homology domain-containing family M member 2"
"PLSCR4","Q9NRQ2","ENSG00000114698",57088,"Phospholipid scramblase 4"
"PMAIP1","Q13794","ENSG00000141682",5366,"Phorbol-12-myristate-13-acetate-induced protein 1"
"PML","P29590","ENSG00000140464",5371,"Protein PML"
"PMS2","P54278","ENSG00000122512",5395,"Mismatch repair endonuclease PMS2"
"PNLDC1","Q8NA58","ENSG00000146453",154197,"Poly(A)-specific ribonuclease PNLDC1"
"POLH","Q9Y253","ENSG00000170734",5429,"DNA polymerase eta"
"POLR3F","Q9H1D9","ENSG00000132664",10621,"DNA-directed RNA polymerase III subunit RPC6"
"POLR3GL","Q9BT43","ENSG00000121851",84265,"DNA-directed RNA polymerase III subunit RPC7-like"
NA,"Q14863",NA,NA,"POU domain, class 6, transcription factor 1"
"PLPP5","Q8NEB5","ENSG00000147535",84513,"Phospholipid phosphatase 5"
"PPFIA1","Q13136","ENSG00000131626",8500,"Liprin-alpha-1"
"PPIE","Q9UNP9","ENSG00000084072",10450,"Peptidyl-prolyl cis-trans isomerase E"
"PPIP5K2","O43314","ENSG00000145725",23262,"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2"
"PPP1R16A","Q96I34","ENSG00000160972",84988,"Protein phosphatase 1 regulatory subunit 16A"
"PPP2CB","P62714","ENSG00000104695",5516,"Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"PPP4R2","Q9NY27","ENSG00000163605",151987,"Serine/threonine-protein phosphatase 4 regulatory subunit 2"
"HELZ2","Q9BYK8","ENSG00000130589",85441,"Helicase with zinc finger domain 2"
"PRDX3","P30048","ENSG00000165672",10935,"Thioredoxin-dependent peroxide reductase, mitochondrial"
"PRG3","Q9Y2Y8","ENSG00000156575",10394,"Proteoglycan 3"
"PROC","P04070","ENSG00000115718",5624,"Vitamin K-dependent protein C"
"PRPF8","Q6P2Q9","ENSG00000274442",10594,"Pre-mRNA-processing-splicing factor 8"
"PRR4","Q16378","ENSG00000263247",5554,"Proline-rich protein 4"
"PRRT3","Q5FWE3","ENSG00000163704",285368,"Proline-rich transmembrane protein 3"
"PSKH2","Q96QS6","ENSG00000147613",85481,"Serine/threonine-protein kinase H2"
"PTBP1","P26599","ENSG00000011304",5725,"Polypyrimidine tract-binding protein 1"
"PTCD3","Q96EY7","ENSG00000132300",55037,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial"
"PTDSS1","P48651","ENSG00000156471",9791,"Phosphatidylserine synthase 1"
"PTPN9","P43378","ENSG00000169410",5780,"Tyrosine-protein phosphatase non-receptor type 9"
"PTPRN","Q16849","ENSG00000054356",5798,"Receptor-type tyrosine-protein phosphatase-like N"
"PUS3","Q9BZE2","ENSG00000110060",83480,"tRNA pseudouridine(38/39) synthase"
"PVALB","P20472","ENSG00000274665",5816,"Parvalbumin alpha"
"PVR","P15151","ENSG00000073008",5817,"Poliovirus receptor"
"PYCR2","Q96C36","ENSG00000143811",29920,"Pyrroline-5-carboxylate reductase 2"
"PYROXD2","Q8N2H3","ENSG00000119943",84795,"Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2"
"MISP3","Q96FF7","ENSG00000288191",113230,"Uncharacterized protein MISP3"
"QRICH1","Q2TAL8","ENSG00000198218",54870,"Transcriptional regulator QRICH1"
"RAB11A","P62491","ENSG00000103769",8766,"Ras-related protein Rab-11A"
"RAB18","Q9NP72","ENSG00000099246",22931,"Ras-related protein Rab-18"
"RABAC1","Q9UI14","ENSG00000105404",10567,"Prenylated Rab acceptor protein 1"
"RADIL","Q96JH8","ENSG00000157927",55698,"Ras-associating and dilute domain-containing protein"
"RANBP6","O60518","ENSG00000137040",26953,"Ran-binding protein 6"
"RAP1GDS1","P52306","ENSG00000138698",5910,"Rap1 GTPase-GDP dissociation stimulator 1"
"RASL11B","Q9BPW5","ENSG00000128045",65997,"Ras-like protein family member 11B"
"RCCD1","A6NED2","ENSG00000166965",91433,"RCC1 domain-containing protein 1"
"RDH16","O75452","ENSG00000139547",8608,"Retinol dehydrogenase 16"
"RFTN2","Q52LD8","ENSG00000162944",130132,"Raftlin-2"
"RFX5","P48382","ENSG00000143390",5993,"DNA-binding protein RFX5"
"RHOF","Q9HBH0","ENSG00000139725",54509,"Rho-related GTP-binding protein RhoF"
"RHOU","Q7L0Q8","ENSG00000284984",58480,"Rho-related GTP-binding protein RhoU"
"RIOK3","O14730","ENSG00000101782",8780,"Serine/threonine-protein kinase RIO3"
"RNF11","Q9Y3C5","ENSG00000123091",26994,"RING finger protein 11"
NA,NA,NA,NA,NA
"RUFY3","Q7L099","ENSG00000018189",22902,"Protein RUFY3"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"RXRA","P19793","ENSG00000186350",6256,"Retinoic acid receptor RXR-alpha"
"ENTR1","Q96C92","ENSG00000165689",10807,"Endosome-associated-trafficking regulator 1"
"SEMA4F","O95754","ENSG00000135622",10505,"Semaphorin-4F"
"SEZ6L2","Q6UXD5","ENSG00000174938",26470,"Seizure 6-like protein 2"
"SFMBT1","Q9UHJ3","ENSG00000163935",51460,"Scm-like with four MBT domains protein 1"
"SFTPA2","Q8IWL1","ENSG00000185303",729238,"Pulmonary surfactant-associated protein A2"
"SGCG","Q13326","ENSG00000102683",6445,"Gamma-sarcoglycan"
"SIRT2","Q8IXJ6","ENSG00000283100",22933,"NAD-dependent protein deacetylase sirtuin-2"
"SIX2","Q9NPC8","ENSG00000170577",10736,"Homeobox protein SIX2"
"MTREX","P42285","ENSG00000039123",23517,"Exosome RNA helicase MTR4"
"SLC25A4","P12235","ENSG00000151729",291,"ADP/ATP translocase 1"
"SLIT1","O75093","ENSG00000187122",6585,"Slit homolog 1 protein"
"SMARCD1","Q96GM5","ENSG00000066117",6602,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1"
"SMARCE1","Q969G3","ENSG00000073584",6605,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1"
"SMS","P52788","ENSG00000102172",6611,"Spermine synthase"
"SMYD2","Q9NRG4","ENSG00000143499",56950,"N-lysine methyltransferase SMYD2"
"SNX19","Q92543","ENSG00000120451",399979,"Sorting nexin-19"
"SOS2","Q07890","ENSG00000100485",6655,"Son of sevenless homolog 2"
"SPG11","Q96JI7","ENSG00000104133",80208,"Spatacsin"
"SPRYD4","Q8WW59","ENSG00000176422",283377,"SPRY domain-containing protein 4"
"SRRT","Q9BXP5","ENSG00000087087",51593,"Serrate RNA effector molecule homolog"
"SRSF1","Q07955","ENSG00000136450",6426,"Serine/arginine-rich splicing factor 1"
"SST","P61278","ENSG00000157005",6750,"Somatostatin"
"ST20","Q9HBF5","ENSG00000180953",NA,"Suppressor of tumorigenicity 20 protein"
"STAC2","Q6ZMT1","ENSG00000141750",342667,"SH3 and cysteine-rich domain-containing protein 2"
"STAM2","O75886","ENSG00000115145",10254,"Signal transducing adapter molecule 2"
"STC1","P52823","ENSG00000159167",6781,"Stanniocalcin-1"
"STX17","P56962","ENSG00000136874",55014,"Syntaxin-17"
"STX1B","P61266","ENSG00000099365",112755,"Syntaxin-1B"
"SYT1","P21579","ENSG00000067715",6857,"Synaptotagmin-1"
"SYT7","O43581","ENSG00000011347",9066,"Synaptotagmin-7"
NA,NA,NA,NA,NA
"TAF7L","Q5H9L4","ENSG00000102387",54457,"Transcription initiation factor TFIID subunit 7-like"
"TALDO1","P37837","ENSG00000177156",6888,"Transaldolase"
"TANC1","Q9C0D5","ENSG00000115183",85461,"Protein TANC1"
"TANC2","Q9HCD6","ENSG00000170921",26115,"Protein TANC2"
"TBCB","Q99426","ENSG00000105254",1155,"Tubulin-folding cofactor B"
"DYNLT2B","Q8WW35","ENSG00000213123",255758,"Dynein light chain Tctex-type protein 2B"
"TEAD3","Q99594","ENSG00000007866",7005,"Transcriptional enhancer factor TEF-5"
"TECTA","O75443","ENSG00000109927",7007,"Alpha-tectorin"
"TGFBR3","Q03167","ENSG00000069702",7049,"Transforming growth factor beta receptor type 3"
"THAP7","Q9BT49","ENSG00000184436",80764,"THAP domain-containing protein 7"
"THEMIS","Q8N1K5","ENSG00000275122",387357,"Protein THEMIS"
"TIMM9","Q9Y5J7","ENSG00000100575",26520,"Mitochondrial import inner membrane translocase subunit Tim9"
"TKTL1","P51854","ENSG00000007350",8277,"Transketolase-like protein 1"
"TLR3","O15455","ENSG00000164342",7098,"Toll-like receptor 3"
"TLR5","O60602","ENSG00000187554",7100,"Toll-like receptor 5"
"TM4SF19","Q96DZ7","ENSG00000145107",116211,"Transmembrane 4 L6 family member 19"
"TMCC3","Q9ULS5","ENSG00000057704",57458,"Transmembrane and coiled-coil domain protein 3"
"TMEM116","Q8NCL8","ENSG00000198270",89894,"Transmembrane protein 116"
"TMEM119","Q4V9L6","ENSG00000183160",338773,"Transmembrane protein 119"
"TMEM135","Q86UB9","ENSG00000166575",65084,"Transmembrane protein 135"
"TMEM181","Q9P2C4","ENSG00000146433",57583,"Transmembrane protein 181"
"TMEM187","Q14656","ENSG00000177854",8269,"Transmembrane protein 187"
"TMEM200B","Q69YZ2","ENSG00000253304",399474,"Transmembrane protein 200B"
"TMEM203","Q969S6","ENSG00000187713",94107,"Transmembrane protein 203"
"RXYLT1","Q9Y2B1","ENSG00000118600",10329,"Ribitol-5-phosphate xylosyltransferase 1"
"TMEM53","Q6P2H8","ENSG00000126106",79639,"Transmembrane protein 53"
"TMEM61","Q8N0U2","ENSG00000143001",199964,"Transmembrane protein 61"
"TMTC1","Q8IUR5","ENSG00000133687",83857,"Protein O-mannosyl-transferase TMTC1"
"TNFRSF25","Q93038","ENSG00000215788",8718,"Tumor necrosis factor receptor superfamily member 25"
"TNFRSF8","P28908","ENSG00000120949",943,"Tumor necrosis factor receptor superfamily member 8"
"TNFRSF9","Q07011","ENSG00000049249",3604,"Tumor necrosis factor receptor superfamily member 9"
"TNKS","O95271","ENSG00000173273",8658,"Poly [ADP-ribose] polymerase tankyrase-1"
"TOMM20","Q15388","ENSG00000173726",9804,"Mitochondrial import receptor subunit TOM20 homolog"
"TP63","Q9H3D4","ENSG00000073282",8626,"Tumor protein 63"
"TRIM29","Q14134","ENSG00000137699",23650,"Tripartite motif-containing protein 29"
"TRIM41","Q8WV44","ENSG00000146063",90933,"E3 ubiquitin-protein ligase TRIM41"
"TRIP10","Q15642","ENSG00000125733",9322,"Cdc42-interacting protein 4"
"TRIP13","Q15645","ENSG00000071539",9319,"Pachytene checkpoint protein 2 homolog"
"TRMT6","Q9UJA5","ENSG00000089195",51605,"tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6"
"TRPT1","Q86TN4","ENSG00000149743",83707,"tRNA 2'-phosphotransferase 1"
"TSPAN1","O60635","ENSG00000117472",10103,"Tetraspanin-1"
"TTBK1","Q5TCY1","ENSG00000146216",84630,"Tau-tubulin kinase 1"
"TTC12","Q9H892","ENSG00000149292",54970,"Tetratricopeptide repeat protein 12"
"TTC37","Q6PGP7","ENSG00000198677",9652,"Tetratricopeptide repeat protein 37"
"TTF1","Q15361","ENSG00000125482",7270,"Transcription termination factor 1"
"TTF2","Q9UNY4","ENSG00000116830",8458,"Transcription termination factor 2"
"TTLL1","O95922","ENSG00000100271",25809,"Probable tubulin polyglutamylase TTLL1"
"TUSC3","Q13454","ENSG00000104723",7991,"Tumor suppressor candidate 3"
"TYMP","P19971","ENSG00000025708",1890,"Thymidine phosphorylase"
"TYMS","P04818","ENSG00000176890",7298,"Thymidylate synthase"
"TYRO3","Q06418","ENSG00000092445",7301,"Tyrosine-protein kinase receptor TYRO3"
"UACA","Q9BZF9","ENSG00000137831",55075,"Uveal autoantigen with coiled-coil domains and ankyrin repeats"
"UBE2D2","P62837","ENSG00000131508",7322,"Ubiquitin-conjugating enzyme E2 D2"
"UBE2D3","P61077","ENSG00000109332",7323,"Ubiquitin-conjugating enzyme E2 D3"
"UBE2E1","P51965","ENSG00000170142",7324,"Ubiquitin-conjugating enzyme E2 E1"
"UBE2Q2","Q8WVN8","ENSG00000140367",92912,"Ubiquitin-conjugating enzyme E2 Q2"
"UBE2T","Q9NPD8","ENSG00000077152",29089,"Ubiquitin-conjugating enzyme E2 T"
"UBE2V2","Q15819","ENSG00000169139",7336,"Ubiquitin-conjugating enzyme E2 variant 2"
"UBXN1","Q04323","ENSG00000162191",51035,"UBX domain-containing protein 1"
"UQCRQ","O14949","ENSG00000164405",27089,"Cytochrome b-c1 complex subunit 8"
"USE1","Q9NZ43","ENSG00000053501",55850,"Vesicle transport protein USE1"
"USP1","O94782","ENSG00000162607",7398,"Ubiquitin carboxyl-terminal hydrolase 1"
"USP12","O75317","ENSG00000152484",219333,"Ubiquitin carboxyl-terminal hydrolase 12"
"USP19","O94966","ENSG00000172046",10869,"Ubiquitin carboxyl-terminal hydrolase 19"
"USP34","Q70CQ2","ENSG00000115464",9736,"Ubiquitin carboxyl-terminal hydrolase 34"
"USP35","Q9P2H5","ENSG00000118369",57558,"Ubiquitin carboxyl-terminal hydrolase 35"
"UTP18","Q9Y5J1","ENSG00000011260",51096,"U3 small nucleolar RNA-associated protein 18 homolog"
"UTS2R","Q9UKP6","ENSG00000181408",2837,"Urotensin-2 receptor"
"VPS72","Q15906","ENSG00000163159",6944,"Vacuolar protein sorting-associated protein 72 homolog"
"WBP2","Q969T9","ENSG00000132471",23558,"WW domain-binding protein 2"
"BUD23","O43709","ENSG00000071462",114049,"Probable 18S rRNA (guanine-N(7))-methyltransferase"
"WDR27","A2RRH5","ENSG00000184465",253769,"WD repeat-containing protein 27"
"CFAP44","Q96MT7","ENSG00000206530",55779,"Cilia- and flagella-associated protein 44"
"WDR75","Q8IWA0","ENSG00000115368",84128,"WD repeat-containing protein 75"
"XPO5","Q9HAV4","ENSG00000124571",57510,"Exportin-5"
"XYLB","O75191","ENSG00000093217",9942,"Xylulose kinase"
"YY2","O15391","ENSG00000230797",404281,"Transcription factor YY2"
"ZACN","Q401N2","ENSG00000186919",353174,"Zinc-activated ligand-gated ion channel"
"ZBED5","Q49AG3","ENSG00000236287",58486,"Zinc finger BED domain-containing protein 5"
"ZBTB22","O15209","ENSG00000206280",9278,"Zinc finger and BTB domain-containing protein 22"
"ZBTB25","P24278","ENSG00000089775",7597,"Zinc finger and BTB domain-containing protein 25"
"ZC3H8","Q8N5P1","ENSG00000144161",84524,"Zinc finger CCCH domain-containing protein 8"
"ZCCHC17","Q9NP64","ENSG00000121766",51538,"Nucleolar protein of 40 kDa"
"ZDHHC13","Q8IUH4","ENSG00000177054",54503,"Palmitoyltransferase ZDHHC13"
"ZFP14","Q9HCL3","ENSG00000142065",57677,"Zinc finger protein 14 homolog"
"ZFP36","P26651","ENSG00000128016",7538,"mRNA decay activator protein ZFP36"
"ZFPL1","O95159","ENSG00000162300",7542,"Zinc finger protein-like 1"
"RBSN","Q9H1K0","ENSG00000131381",64145,"Rabenosyn-5"
"ZIC2","O95409","ENSG00000043355",7546,"Zinc finger protein ZIC 2"
"ZKSCAN7","Q9P0L1","ENSG00000281894",55888,"Zinc finger protein with KRAB and SCAN domains 7"
"ZNF205","O95201","ENSG00000122386",7755,"Zinc finger protein 205"
"ZNF222","Q9UK12","ENSG00000159885",7673,"Zinc finger protein 222"
"ZNF407","Q9C0G0","ENSG00000215421",55628,"Zinc finger protein 407"
"ZNF451","Q9Y4E5","ENSG00000112200",26036,"E3 SUMO-protein ligase ZNF451"
"ZNF473","Q8WTR7","ENSG00000142528",25888,"Zinc finger protein 473"
"ZNF485","Q8NCK3","ENSG00000198298",220992,"Zinc finger protein 485"
"ZNF503","Q96F45","ENSG00000165655",84858,"Zinc finger protein 503"
"ZNF512","Q96ME7","ENSG00000243943",84450,"Zinc finger protein 512"
"ZNF607","Q96SK3","ENSG00000198182",84775,"Zinc finger protein 607"
"ZNF71","Q9NQZ8","ENSG00000197951",58491,"Endothelial zinc finger protein induced by tumor necrosis factor alpha"
"ZNF738","Q8NE65","ENSG00000172687",148203,"Protein ZNF738"
"ZNF799","Q96GE5","ENSG00000196466",90576,"Zinc finger protein 799"
"ZNF800","Q2TB10","ENSG00000048405",168850,"Zinc finger protein 800"
"ZNF823","P16415","ENSG00000197933",55552,"Zinc finger protein 823"
"ZNF830","Q96NB3","ENSG00000198783",91603,"Zinc finger protein 830"
"ZNHIT1","O43257","ENSG00000106400",10467,"Zinc finger HIT domain-containing protein 1"
