"symbol","uniprot","ensembl","entrez","name"
"ABCF1","Q8NE71","ENSG00000236149",23,"ATP-binding cassette sub-family F member 1"
"DCTN2","Q13561","ENSG00000175203",10540,"Dynactin subunit 2"
"RPL28","P46779","ENSG00000108107",6158,"60S ribosomal protein L28"
"ETFA","P13804","ENSG00000140374",2108,"Electron transfer flavoprotein subunit alpha, mitochondrial"
"TPM1","P09493","ENSG00000140416",7168,"Tropomyosin alpha-1 chain"
"PSMA4","P25789","ENSG00000041357",5685,"Proteasome subunit alpha type-4"
"IDH3A","P50213","ENSG00000166411",3419,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
"ANP32A","P39687","ENSG00000140350",8125,"Acidic leucine-rich nuclear phosphoprotein 32 family member A"
NA,"O43423",NA,NA,"Acidic leucine-rich nuclear phosphoprotein 32 family member C"
"AKR7A2","O43488","ENSG00000053371",8574,"Aflatoxin B1 aldehyde reductase member 2"
"DDX17","Q92841","ENSG00000100201",10521,"Probable ATP-dependent RNA helicase DDX17"
"IST1","P53990","ENSG00000182149",9798,"IST1 homolog"
"HACD3","Q9P035","ENSG00000074696",51495,"Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3"
"COX5A","P20674","ENSG00000178741",9377,"Cytochrome c oxidase subunit 5A, mitochondrial"
"MVD","P53602","ENSG00000167508",4597,"Diphosphomevalonate decarboxylase"
"FUS","P35637","ENSG00000089280",2521,"RNA-binding protein FUS"
"APRT","P07741","ENSG00000198931",353,"Adenine phosphoribosyltransferase"
"UQCRC2","P22695","ENSG00000140740",7385,"Cytochrome b-c1 complex subunit 2, mitochondrial"
"TFAM","Q00059","ENSG00000108064",7019,"Transcription factor A, mitochondrial"
"NAGK","Q9UJ70","ENSG00000124357",55577,"N-acetyl-D-glucosamine kinase"
"PRDX4","Q13162","ENSG00000123131",10549,"Peroxiredoxin-4"
"ZC3H15","Q8WU90","ENSG00000065548",55854,"Zinc finger CCCH domain-containing protein 15"
"TXNDC17","Q9BRA2","ENSG00000129235",84817,"Thioredoxin domain-containing protein 17"
"TRAP1","Q12931","ENSG00000126602",10131,"Heat shock protein 75 kDa, mitochondrial"
"SLC25A11","Q02978","ENSG00000108528",8402,"Mitochondrial 2-oxoglutarate/malate carrier protein"
"EIF5A","P63241","ENSG00000288145",1984,"Eukaryotic translation initiation factor 5A-1"
"EIF5AL1","Q6IS14","ENSG00000253626",143244,"Eukaryotic translation initiation factor 5A-1-like"
"C1QBP","Q07021","ENSG00000108561",708,"Complement component 1 Q subcomponent-binding protein, mitochondrial"
"SRSF2","Q01130","ENSG00000161547",6427,"Serine/arginine-rich splicing factor 2"
"SRSF8","Q9BRL6","ENSG00000263465",10929,"Serine/arginine-rich splicing factor 8"
"ALDOA","P04075","ENSG00000149925",226,"Fructose-bisphosphate aldolase A"
"OLA1","Q9NTK5","ENSG00000138430",29789,"Obg-like ATPase 1"
"CBFB","Q13951","ENSG00000067955",865,"Core-binding factor subunit beta"
"KPNA2","P52292","ENSG00000182481",3838,"Importin subunit alpha-1"
"BLMH","Q13867","ENSG00000108578",642,"Bleomycin hydrolase"
"RPL19","P84098","ENSG00000108298",6143,"60S ribosomal protein L19"
"SRSF1","Q07955","ENSG00000136450",6426,"Serine/arginine-rich splicing factor 1"
"PSMC5","P62195","ENSG00000087191",5705,"26S proteasome regulatory subunit 8"
"KPNB1","Q14974","ENSG00000108424",3837,"Importin subunit beta-1"
"CDKN2A","P42771","ENSG00000147889",1029,"Cyclin-dependent kinase inhibitor 2A"
"MYL12A","P19105","ENSG00000101608",10627,"Myosin regulatory light chain 12A"
"MYL12B","O14950","ENSG00000118680",103910,"Myosin regulatory light chain 12B"
"PSMD11","O00231","ENSG00000108671",5717,"26S proteasome non-ATPase regulatory subunit 11"
"KATNAL2","Q8IYT4","ENSG00000167216",83473,"Katanin p60 ATPase-containing subunit A-like 2"
"RPL22","P35268","ENSG00000116251",6146,"60S ribosomal protein L22"
"FARSA","Q9Y285","ENSG00000179115",2193,"Phenylalanine--tRNA ligase alpha subunit"
"DAZAP1","Q96EP5","ENSG00000071626",26528,"DAZ-associated protein 1"
"TBCB","Q99426","ENSG00000105254",1155,"Tubulin-folding cofactor B"
"EIF3G","O75821","ENSG00000130811",8666,"Eukaryotic translation initiation factor 3 subunit G"
"PRKCSH","P14314","ENSG00000130175",5589,"Glucosidase 2 subunit beta"
"PARK7","Q99497","ENSG00000116288",11315,"Parkinson disease protein 7"
"SPINT2","O43291","ENSG00000167642",10653,"Kunitz-type protease inhibitor 2"
"MBTD1","Q05BQ5","ENSG00000011258",54799,"MBT domain-containing protein 1"
"L3MBTL2","Q969R5","ENSG00000100395",83746,"Lethal(3)malignant brain tumor-like protein 2"
"CDC37","Q16543","ENSG00000105401",11140,"Hsp90 co-chaperone Cdc37"
"SNRPD2","P62316","ENSG00000125743",6633,"Small nuclear ribonucleoprotein Sm D2"
"RPL27","P61353","ENSG00000131469",6155,"60S ribosomal protein L27"
"PLIN3","O60664","ENSG00000105355",10226,"Perilipin-3"
"PDCD5","O14737","ENSG00000105185",9141,"Programmed cell death protein 5"
"UBE2M","P61081","ENSG00000130725",9040,"NEDD8-conjugating enzyme Ubc12"
"COLGALT1","Q8NBJ5","ENSG00000130309",79709,"Procollagen galactosyltransferase 1"
"RPS19","P39019","ENSG00000105372",6223,"40S ribosomal protein S19"
"HNRNPL","P14866","ENSG00000282947",3191,"Heterogeneous nuclear ribonucleoprotein L"
"MYH14","Q7Z406","ENSG00000105357",79784,"Myosin-14"
"CCDC9","Q9Y3X0","ENSG00000105321",26093,"Coiled-coil domain-containing protein 9"
"SH3GL1","Q99961","ENSG00000141985",6455,"Endophilin-A2"
"SH3GL2","Q99962","ENSG00000107295",6456,"Endophilin-A1"
"RPS11","P62280","ENSG00000142534",6205,"40S ribosomal protein S11"
"RPS5","P46782","ENSG00000083845",6193,"40S ribosomal protein S5"
"TRIP10","Q15642","ENSG00000125733",9322,"Cdc42-interacting protein 4"
"GTF2F1","P35269","ENSG00000125651",2962,"General transcription factor IIF subunit 1"
"RPL18A","Q02543","ENSG00000105640",6142,"60S ribosomal protein L18a"
"KIF2A","O00139","ENSG00000068796",3796,"Kinesin-like protein KIF2A"
"DDX39A","O00148","ENSG00000123136",10212,"ATP-dependent RNA helicase DDX39A"
"DDX39B","Q13838","ENSG00000235439",7919,"Spliceosome RNA helicase DDX39B"
"PDLIM1","O00151","ENSG00000107438",9124,"PDZ and LIM domain protein 1"
"CLIC1","O00299","ENSG00000226651",1192,"Chloride intracellular channel protein 1"
"KPNA3","O00505","ENSG00000102753",3839,"Importin subunit alpha-4"
"SLC9A3R1","O14745","ENSG00000109062",9368,"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
"PSMA7","O14818","ENSG00000101182",5688,"Proteasome subunit alpha type-7"
"RIMBP2","O15034","ENSG00000060709",23504,"RIMS-binding protein 2"
"ARPC1B","O15143","ENSG00000130429",10095,"Actin-related protein 2/3 complex subunit 1B"
"ARPC2","O15144","ENSG00000163466",10109,"Actin-related protein 2/3 complex subunit 2"
"PPM1G","O15355","ENSG00000115241",5496,"Protein phosphatase 1G"
"PHGDH","O43175","ENSG00000092621",26227,"D-3-phosphoglycerate dehydrogenase"
"HNRNPR","O43390","ENSG00000282958",10236,"Heterogeneous nuclear ribonucleoprotein R"
"ACTN4","O43707","ENSG00000282844",81,"Alpha-actinin-4"
"CALU","O43852","ENSG00000128595",813,"Calumenin"
"EDF1","O60869","ENSG00000107223",8721,"Endothelial differentiation-related factor 1"
"WDR1","O75083","ENSG00000071127",9948,"WD repeat-containing protein 1"
"GGCT","O75223","ENSG00000006625",79017,"Gamma-glutamylcyclotransferase"
"FLNB","O75369","ENSG00000136068",2317,"Filamin-B"
"NPM3","O75607","ENSG00000107833",10360,"Nucleoplasmin-3"
"IDH1","O75874","ENSG00000138413",3417,"Isocitrate dehydrogenase [NADP] cytoplasmic"
"DDAH1","O94760","ENSG00000153904",23576,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"
"UTS2","O95399","ENSG00000049247",10911,"Urotensin-2"
"AP2A1","O95782","ENSG00000196961",160,"AP-2 complex subunit alpha-1"
"AP2A2","O94973","ENSG00000183020",161,"AP-2 complex subunit alpha-2"
"LDHA","P00338","ENSG00000288299",3939,"L-lactate dehydrogenase A chain"
"GLUD1","P00367","ENSG00000148672",2746,"Glutamate dehydrogenase 1, mitochondrial"
"GLUD2","P49448","ENSG00000288118",2747,"Glutamate dehydrogenase 2, mitochondrial"
"HPRT1","P00492","ENSG00000165704",3251,"Hypoxanthine-guanine phosphoribosyltransferase"
"GOT2","P00505","ENSG00000125166",2806,"Aspartate aminotransferase, mitochondrial"
"PGK1","P00558","ENSG00000102144",5230,"Phosphoglycerate kinase 1"
"CSTA","P01040","ENSG00000121552",1475,"Cystatin-A"
"IGKV3-20","P01619","ENSG00000282402",NA,"Immunoglobulin kappa variable 3-20"
"IGLV3-19","P01714","ENSG00000211663",NA,"Immunoglobulin lambda variable 3-19"
"IGHV3-30","P01768","ENSG00000282777",NA,"Immunoglobulin heavy variable 3-30"
"IGHV3-23","P01764","ENSG00000281962",NA,"Immunoglobulin heavy variable 3-23"
"LMNA","P02545","ENSG00000160789",4000,"Prelamin-A/C"
"FN1","P02751","ENSG00000115414",2335,"Fibronectin"
"TFRC","P02786","ENSG00000072274",7037,"Transferrin receptor protein 1"
"FTL","P02792","ENSG00000087086",2512,"Ferritin light chain"
"FTH1","P02794","ENSG00000167996",2495,"Ferritin heavy chain"
"CAT","P04040","ENSG00000121691",847,"Catalase"
"ANXA1","P04083","ENSG00000135046",301,"Annexin A1"
"OAT","P04181","ENSG00000065154",4942,"Ornithine aminotransferase, mitochondrial"
"KRT6B","P04259","ENSG00000185479",3854,"Keratin, type II cytoskeletal 6B"
"KRT1","P04264","ENSG00000167768",3848,"Keratin, type II cytoskeletal 1"
"GAPDH","P04406","ENSG00000111640",2597,"Glyceraldehyde-3-phosphate dehydrogenase"
"HLA-A","P04439","ENSG00000206503",3105,"HLA class I histocompatibility antigen, A alpha chain"
NA,"P01893",NA,NA,"Putative HLA class I histocompatibility antigen, alpha chain H"
"HSPB1","P04792","ENSG00000106211",3315,"Heat shock protein beta-1"
"RPN1","P04843","ENSG00000163902",6184,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"ATP1A1","P05023","ENSG00000163399",476,"Sodium/potassium-transporting ATPase subunit alpha-1"
"ATP1A3","P13637","ENSG00000105409",478,"Sodium/potassium-transporting ATPase subunit alpha-3"
"ATP1A2","P50993","ENSG00000018625",477,"Sodium/potassium-transporting ATPase subunit alpha-2"
"ARG1","P05089","ENSG00000118520",383,"Arginase-1"
"S100A8","P05109","ENSG00000143546",6279,"Protein S100-A8"
"EIF2S1","P05198","ENSG00000134001",1965,"Eukaryotic translation initiation factor 2 subunit 1"
"RPLP2","P05387","ENSG00000177600",6181,"60S acidic ribosomal protein P2"
"ITGB1","P05556","ENSG00000150093",3688,"Integrin beta-1"
"ATP5F1B","P06576","ENSG00000110955",506,"ATP synthase subunit beta, mitochondrial"
"S100A6","P06703","ENSG00000197956",6277,"Protein S100-A6"
"ENO1","P06733","ENSG00000074800",2023,"Alpha-enolase"
"NPM1","P06748","ENSG00000181163",4869,"Nucleophosmin"
"LDHB","P07195","ENSG00000111716",3945,"L-lactate dehydrogenase B chain"
"P4HB","P07237","ENSG00000185624",5034,"Protein disulfide-isomerase"
"H1-0","P07305","ENSG00000189060",3005,"Histone H1.0"
"CTSD","P07339","ENSG00000117984",1509,"Cathepsin D"
"ANXA2","P07355","ENSG00000182718",302,"Annexin A2"
NA,"A6NMY6",NA,NA,"Putative annexin A2-like protein"
"TUBB","P07437","ENSG00000235067",203068,"Tubulin beta chain"
"TUBB2B","Q9BVA1","ENSG00000137285",347733,"Tubulin beta-2B chain"
"TUBB8","Q3ZCM7","ENSG00000261456",347688,"Tubulin beta-8 chain"
"PFN1","P07737","ENSG00000108518",5216,"Profilin-1"
"EPRS1","P07814","ENSG00000136628",2058,"Bifunctional glutamate/proline--tRNA ligase"
"HSP90AA1","P07900","ENSG00000080824",3320,"Heat shock protein HSP 90-alpha"
"FH","P07954","ENSG00000091483",2271,"Fumarate hydratase, mitochondrial"
"THBS1","P07996","ENSG00000137801",7057,"Thrombospondin-1"
"HSP90AB1","P08238","ENSG00000096384",3326,"Heat shock protein HSP 90-beta"
"SNRNP70","P08621","ENSG00000104852",6625,"U1 small nuclear ribonucleoprotein 70 kDa"
"ANXA5","P08758","ENSG00000164111",308,"Annexin A5"
"LGALS1","P09382","ENSG00000100097",3956,"Galectin-1"
"HMGB1","P09429","ENSG00000189403",3146,"High mobility group protein B1"
NA,"B2RPK0",NA,NA,"Putative high mobility group protein B1-like 1"
"CLTB","P09497","ENSG00000175416",1212,"Clathrin light chain B"
"ANXA4","P09525","ENSG00000196975",307,"Annexin A4"
"DLD","P09622","ENSG00000091140",1738,"Dihydrolipoyl dehydrogenase, mitochondrial"
"PARP1","P09874","ENSG00000143799",142,"Poly [ADP-ribose] polymerase 1"
"H2AC14","Q99878","ENSG00000276368",8331,"Histone H2A type 1-J"
"H2AC12","Q96KK5","ENSG00000274997",85235,"Histone H2A type 1-H"
"H2AJ","Q9BTM1","ENSG00000246705",55766,"Histone H2A.J"
"H2AC20","Q16777","ENSG00000184260",8338,"Histone H2A type 2-C"
"H2AC18","Q6FI13","ENSG00000203812",8337,"Histone H2A type 2-A"
"H2AC7","P20671","ENSG00000196866",3013,"Histone H2A type 1-D"
"H2AC11","P0C0S8","ENSG00000196787",8969,"Histone H2A type 1"
"H2AC6","Q93077","ENSG00000180573",8334,"Histone H2A type 1-C"
"H2AW","Q7L7L0","ENSG00000284841",92815,"Histone H2A type 3"
"H2AC4","P04908","ENSG00000278463",8335,"Histone H2A type 1-B/E"
"H2AZ2","Q71UI9","ENSG00000105968",94239,"Histone H2A.V"
"H2AZ1","P0C0S5","ENSG00000164032",3015,"Histone H2A.Z"
"H2AC1","Q96QV6","ENSG00000164508",221613,"Histone H2A type 1-A"
"H2AX","P16104","ENSG00000188486",3014,"Histone H2AX"
"H1-4","P10412","ENSG00000168298",3008,"Histone H1.4"
"CTSA","P10619","ENSG00000064601",5476,"Lysosomal protective protein"
"HSPD1","P10809","ENSG00000144381",3329,"60 kDa heat shock protein, mitochondrial"
"HSPA5","P11021","ENSG00000044574",3309,"Endoplasmic reticulum chaperone BiP"
"HSPA8","P11142","ENSG00000109971",3312,"Heat shock cognate 71 kDa protein"
"PYGB","P11216","ENSG00000100994",5834,"Glycogen phosphorylase, brain form"
"LAMP1","P11279","ENSG00000185896",3916,"Lysosome-associated membrane glycoprotein 1"
"TOP1","P11387","ENSG00000198900",7150,"DNA topoisomerase 1"
"G6PD","P11413","ENSG00000160211",2539,"Glucose-6-phosphate 1-dehydrogenase"
"PCNA","P12004","ENSG00000132646",5111,"Proliferating cell nuclear antigen"
"PIP","P12273","ENSG00000159763",5304,"Prolactin-inducible protein"
"ANXA3","P12429","ENSG00000138772",306,"Annexin A3"
"ACTN1","P12814","ENSG00000072110",87,"Alpha-actinin-1"
"PEPD","P12955","ENSG00000124299",5184,"Xaa-Pro dipeptidase"
"XRCC5","P13010","ENSG00000079246",7520,"X-ray repair cross-complementing protein 5"
"RNH1","P13489","ENSG00000276230",6050,"Ribonuclease inhibitor"
"EEF2","P13639","ENSG00000167658",1938,"Elongation factor 2"
"PDIA4","P13667","ENSG00000155660",9601,"Protein disulfide-isomerase A4"
"LCP1","P13796","ENSG00000136167",3936,"Plastin-2"
"MIF","P14174","ENSG00000276701",4282,"Macrophage migration inhibitory factor"
"PKM","P14618","ENSG00000067225",5315,"Pyruvate kinase PKM"
"HSP90B1","P14625","ENSG00000166598",7184,"Endoplasmin"
"JUP","P14923","ENSG00000173801",3728,"Junction plakoglobin"
"AKR1B1","P15121","ENSG00000085662",231,"Aldo-keto reductase family 1 member B1"
"NME1","P15531","ENSG00000239672",4830,"Nucleoside diphosphate kinase A"
"NME2","P22392","ENSG00000243678",4831,"Nucleoside diphosphate kinase B"
"DSP","P15924","ENSG00000096696",1832,"Desmoplakin"
"H1-5","P16401","ENSG00000184357",3009,"Histone H1.5"
"H1-3","P16402","ENSG00000124575",3007,"Histone H1.3"
"H1-2","P16403","ENSG00000187837",3006,"Histone H1.2"
"YBX3","P16989","ENSG00000060138",8531,"Y-box-binding protein 3"
"HSPA6","P17066","ENSG00000173110",3310,"Heat shock 70 kDa protein 6"
NA,"P48741",NA,NA,"Putative heat shock 70 kDa protein 7"
"HMGA1","P17096","ENSG00000137309",3159,"High mobility group protein HMG-I/HMG-Y"
"CAPN2","P17655","ENSG00000162909",824,"Calpain-2 catalytic subunit"
"CTPS1","P17812","ENSG00000171793",1503,"CTP synthase 1"
"LGALS3","P17931","ENSG00000131981",3958,"Galectin-3"
"TCP1","P17987","ENSG00000120438",6950,"T-complex protein 1 subunit alpha"
"RPL7","P18124","ENSG00000147604",6129,"60S ribosomal protein L7"
"VCL","P18206","ENSG00000035403",7414,"Vinculin"
"PGAM1","P18669","ENSG00000171314",5223,"Phosphoglycerate mutase 1"
"NCL","P19338","ENSG00000115053",4691,"Nucleolin"
"EIF2S2","P20042","ENSG00000125977",8894,"Eukaryotic translation initiation factor 2 subunit 2"
"ANXA7","P20073","ENSG00000138279",310,"Annexin A7"
"PZP","P20742","ENSG00000126838",5858,"Pregnancy zone protein"
"A2M","P01023","ENSG00000175899",2,"Alpha-2-macroglobulin"
"FLNA","P21333","ENSG00000196924",2316,"Filamin-A"
"TGM2","P21980","ENSG00000198959",7052,"Protein-glutamine gamma-glutamyltransferase 2"
"UBA1","P22314","ENSG00000130985",7317,"Ubiquitin-like modifier-activating enzyme 1"
NA,"Q32Q12",NA,NA,"Nucleoside diphosphate kinase"
NA,"O60361",NA,NA,"Putative nucleoside diphosphate kinase"
"SPRR2E","P22531","ENSG00000203785",6704,"Small proline-rich protein 2E"
"SPRR2F","Q96RM1","ENSG00000244094",6705,"Small proline-rich protein 2F"
"HNRNPA2B1","P22626","ENSG00000122566",3181,"Heterogeneous nuclear ribonucleoproteins A2/B1"
"TGM1","P22735","ENSG00000285348",7051,"Protein-glutamine gamma-glutamyltransferase K"
"SFPQ","P23246","ENSG00000116560",6421,"Splicing factor, proline- and glutamine-rich"
"PPIB","P23284","ENSG00000166794",5479,"Peptidyl-prolyl cis-trans isomerase B"
"WARS1","P23381","ENSG00000140105",7453,"Tryptophan--tRNA ligase, cytoplasmic"
"RPS3","P23396","ENSG00000149273",6188,"40S ribosomal protein S3"
"LORICRIN","P23490","ENSG00000203782",4014,"Loricrin"
"AHCY","P23526","ENSG00000101444",191,"Adenosylhomocysteinase"
"DTYMK","P23919","ENSG00000168393",1841,"Thymidylate kinase"
"EEF1B2","P24534","ENSG00000283391",1933,"Elongation factor 1-beta"
"MYL9","P24844","ENSG00000101335",10398,"Myosin regulatory light polypeptide 9"
"MCM3","P25205","ENSG00000112118",4172,"DNA replication licensing factor MCM3"
"AZGP1","P25311","ENSG00000160862",563,"Zinc-alpha-2-glycoprotein"
"RPS12","P25398","ENSG00000112306",6206,"40S ribosomal protein S12"
"DNAJB1","P25685","ENSG00000132002",3337,"DnaJ homolog subfamily B member 1"
"ATP5F1A","P25705","ENSG00000152234",498,"ATP synthase subunit alpha, mitochondrial"
"PSMA3","P25788","ENSG00000100567",5684,"Proteasome subunit alpha type-3"
"DDX6","P26196","ENSG00000110367",1656,"Probable ATP-dependent RNA helicase DDX6"
"RPL13","P26373","ENSG00000167526",6137,"60S ribosomal protein L13"
"HMGB2","P26583","ENSG00000164104",3148,"High mobility group protein B2"
"TARS1","P26639","ENSG00000113407",6897,"Threonine--tRNA ligase 1, cytoplasmic"
"VARS1","P26640","ENSG00000231116",7407,"Valine--tRNA ligase"
"EEF1G","P26641","ENSG00000254772",1937,"Elongation factor 1-gamma"
"YWHAQ","P27348","ENSG00000134308",10971,"14-3-3 protein theta"
"CALR","P27797","ENSG00000179218",811,"Calreticulin"
"CANX","P27824","ENSG00000283777",821,"Calnexin"
"PSMA5","P28066","ENSG00000143106",5686,"Proteasome subunit alpha type-5"
"PSMB4","P28070","ENSG00000159377",5692,"Proteasome subunit beta type-4"
"PSMB5","P28074","ENSG00000100804",5693,"Proteasome subunit beta type-5"
"MAPK1","P28482","ENSG00000100030",5594,"Mitogen-activated protein kinase 1"
"GRN","P28799","ENSG00000030582",2896,"Progranulin"
"LAP3","P28838","ENSG00000002549",51056,"Cytosol aminopeptidase"
"PRDX6","P30041","ENSG00000117592",9588,"Peroxiredoxin-6"
"PRDX5","P30044","ENSG00000126432",25824,"Peroxiredoxin-5, mitochondrial"
"PRDX3","P30048","ENSG00000165672",10935,"Thioredoxin-dependent peroxide reductase, mitochondrial"
"RPL12","P30050","ENSG00000197958",6136,"60S ribosomal protein L12"
"ECHS1","P30084","ENSG00000127884",1892,"Enoyl-CoA hydratase, mitochondrial"
"PEBP1","P30086","ENSG00000089220",5037,"Phosphatidylethanolamine-binding protein 1"
"PDIA3","P30101","ENSG00000167004",2923,"Protein disulfide-isomerase A3"
"PPP2R1A","P30153","ENSG00000105568",5518,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
"HLA-B","P01889","ENSG00000234745",3106,"HLA class I histocompatibility antigen, B alpha chain"
"HLA-C","P10321","ENSG00000204525",3107,"HLA class I histocompatibility antigen, C alpha chain"
"GDI1","P31150","ENSG00000203879",2664,"Rab GDP dissociation inhibitor alpha"
"S100A7","P31151","ENSG00000143556",6278,"Protein S100-A7"
"S100A7A","Q86SG5","ENSG00000184330",338324,"Protein S100-A7A"
"SDC4","P31431","ENSG00000124145",6385,"Syndecan-4"
"HNRNPH3","P31942","ENSG00000096746",3189,"Heterogeneous nuclear ribonucleoprotein H3"
"CASP14","P31944","ENSG00000105141",23581,"Caspase-14"
"YWHAB","P31946","ENSG00000166913",7529,"14-3-3 protein beta/alpha"
"SFN","P31947","ENSG00000175793",2810,"14-3-3 protein sigma"
"STIP1","P31948","ENSG00000168439",10963,"Stress-induced-phosphoprotein 1"
"S100A11","P31949","ENSG00000163191",6282,"Protein S100-A11"
"PRDX2","P32119","ENSG00000167815",7001,"Peroxiredoxin-2"
"SHMT1","P34896","ENSG00000284320",6470,"Serine hydroxymethyltransferase, cytosolic"
"SHMT2","P34897","ENSG00000182199",6472,"Serine hydroxymethyltransferase, mitochondrial"
"SPRR1A","P35321","ENSG00000169474",6698,"Cornifin-A"
"SPRR1B","P22528","ENSG00000169469",6699,"Cornifin-B"
"KRT9","P35527","ENSG00000171403",3857,"Keratin, type I cytoskeletal 9"
"MYH9","P35579","ENSG00000100345",4627,"Myosin-9"
"DEK","P35659","ENSG00000124795",7913,"Protein DEK"
"PSMC2","P35998","ENSG00000161057",5701,"26S proteasome regulatory subunit 7"
"RPL4","P36578","ENSG00000174444",6124,"60S ribosomal protein L4"
"DLST","P36957","ENSG00000119689",1743,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
"TAGLN2","P37802","ENSG00000158710",8407,"Transgelin-2"
"ETFB","P38117","ENSG00000105379",2109,"Electron transfer flavoprotein subunit beta"
"HSPA9","P38646","ENSG00000113013",3313,"Stress-70 protein, mitochondrial"
"EIF4A3","P38919","ENSG00000141543",9775,"Eukaryotic initiation factor 4A-III"
"CAPG","P40121","ENSG00000042493",822,"Macrophage-capping protein"
"CCT6A","P40227","ENSG00000146731",908,"T-complex protein 1 subunit zeta"
"RPL13A","P40429","ENSG00000142541",23521,"60S ribosomal protein L13a"
NA,"Q6NVV1",NA,NA,"Putative 60S ribosomal protein L13a protein RPL13AP3"
"MDH2","P40926","ENSG00000146701",4191,"Malate dehydrogenase, mitochondrial"
"EIF2S3","P41091","ENSG00000130741",1968,"Eukaryotic translation initiation factor 2 subunit 3"
"EIF2S3B","Q2VIR3","ENSG00000180574",255308,"Eukaryotic translation initiation factor 2 subunit 3B"
"GARS1","P41250","ENSG00000106105",2617,"Glycine--tRNA ligase"
"ECI1","P42126","ENSG00000167969",1632,"Enoyl-CoA delta isomerase 1, mitochondrial"
"ECI1","P42126","ENSG00000167969",1632,"Enoyl-CoA delta isomerase 1, mitochondrial"
"RPS27","P42677","ENSG00000177954",6232,"40S ribosomal protein S27"
"RPS27L","Q71UM5","ENSG00000185088",51065,"40S ribosomal protein S27-like"
"LRPPRC","P42704","ENSG00000138095",10128,"Leucine-rich PPR motif-containing protein, mitochondrial"
"MCAM","P43121","ENSG00000076706",4162,"Cell surface glycoprotein MUC18"
"RPL5","P46777","ENSG00000122406",6125,"60S ribosomal protein L5"
"RPS10","P46783","ENSG00000124614",6204,"40S ribosomal protein S10"
NA,"Q9NQ39",NA,NA,"Putative 40S ribosomal protein S10-like"
"YAP1","P46937","ENSG00000137693",10413,"Transcriptional coactivator YAP1"
"IQGAP1","P46940","ENSG00000140575",8826,"Ras GTPase-activating-like protein IQGAP1"
"CAPZB","P47756","ENSG00000077549",832,"F-actin-capping protein subunit beta"
"RPL29","P47914","ENSG00000162244",6159,"60S ribosomal protein L29"
"GSS","P48637","ENSG00000100983",2937,"Glutathione synthetase"
"RPL34","P49207","ENSG00000109475",6164,"60S ribosomal protein L34"
"NASP","P49321","ENSG00000132780",4678,"Nuclear autoantigenic sperm protein"
"FASN","P49327","ENSG00000169710",2194,"Fatty acid synthase"
"TUFM","P49411","ENSG00000178952",7284,"Elongation factor Tu, mitochondrial"
"CENPF","P49454","ENSG00000117724",1063,"Centromere protein F"
"AARS1","P49588","ENSG00000090861",16,"Alanine--tRNA ligase, cytoplasmic"
"SARS1","P49591","ENSG00000031698",6301,"Serine--tRNA ligase, cytoplasmic"
"PSMB2","P49721","ENSG00000126067",5690,"Proteasome subunit beta type-2"
"HINT1","P49773","ENSG00000169567",3094,"Histidine triad nucleotide-binding protein 1"
"GMPS","P49915","ENSG00000163655",8833,"GMP synthase [glutamine-hydrolyzing]"
"GDI2","P50395","ENSG00000057608",2665,"Rab GDP dissociation inhibitor beta"
"EMD","P50402","ENSG00000102119",2010,"Emerin"
"SERPINH1","P50454","ENSG00000149257",871,"Serpin H1"
"PDLIM4","P50479","ENSG00000131435",8572,"PDZ and LIM domain protein 4"
"RPL14","P50914","ENSG00000188846",9045,"60S ribosomal protein L14"
"CCT8","P50990","ENSG00000156261",10694,"T-complex protein 1 subunit theta"
"CCT4","P50991","ENSG00000115484",10575,"T-complex protein 1 subunit delta"
"ANXA11","P50995","ENSG00000122359",311,"Annexin A11"
"FXR2","P51116","ENSG00000129245",9513,"Fragile X mental retardation syndrome-related protein 2"
"FXR1","P51114","ENSG00000114416",8087,"Fragile X mental retardation syndrome-related protein 1"
"FMR1","Q06787","ENSG00000102081",2332,"Synaptic functional regulator FMR1"
"HNRNPA3","P51991","ENSG00000170144",220988,"Heterogeneous nuclear ribonucleoprotein A3"
"HNRNPF","P52597","ENSG00000169813",3185,"Heterogeneous nuclear ribonucleoprotein F"
"CAPZA1","P52907","ENSG00000116489",829,"F-actin-capping protein subunit alpha-1"
"SUB1","P53999","ENSG00000113387",10923,"Activated RNA polymerase II transcriptional coactivator p15"
"RARS1","P54136","ENSG00000113643",5917,"Arginine--tRNA ligase, cytoplasmic"
"ALDH18A1","P54886","ENSG00000059573",5832,"Delta-1-pyrroline-5-carboxylate synthase"
"CSE1L","P55060","ENSG00000124207",1434,"Exportin-2"
"VCP","P55072","ENSG00000165280",7415,"Transitional endoplasmic reticulum ATPase"
"OXCT1","P55809","ENSG00000083720",5019,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
